material1,material2,material3,material4
dataset784,dataset8788,dataset3498,dataset2151
dataset6875,dataset8552,dataset8835,dataset5184
dataset6985,dataset4431,dataset4852,dataset6207
dataset3086,dataset8022,dataset9365,dataset6150
dataset9817,dataset5390,dataset1351,dataset1918
dataset8698,dataset1137,dataset285,dataset8008
dataset9565,dataset4021,dataset9198,dataset3784
dataset8696,dataset2007,dataset7881,dataset9573
dataset8647,dataset1249,dataset7670,dataset8540
dataset8172,dataset5037,dataset4692,dataset1635
dataset6138,dataset6190,dataset4068,dataset2935
dataset4745,dataset6484,dataset4369,dataset2012
dataset8061,dataset6287,dataset4433,dataset1056
dataset200,dataset1103,dataset3362,dataset9999
dataset7574,dataset6277,dataset2553,dataset8398
dataset7281,dataset671,dataset5740,dataset763
dataset4967,dataset9459,dataset6368,dataset7467
dataset7516,dataset1698,dataset8841,dataset4935
dataset7180,dataset37,dataset192,dataset9897
dataset3794,dataset3712,dataset2692,dataset4901
dataset1064,dataset2718,dataset6454,dataset1990
dataset1287,dataset6547,dataset7333,dataset8538
dataset3825,dataset3190,dataset1985,dataset1019
dataset3882,dataset5896,dataset5946,dataset7290
dataset8055,dataset9196,dataset4612,dataset9331
dataset4569,dataset8373,dataset2546,dataset4729
dataset9162,dataset9187,dataset6246,dataset9591
dataset3092,dataset79,dataset5937,dataset7804
dataset5336,dataset9125,dataset3378,dataset8695
dataset8816,dataset1645,dataset5796,dataset6699
dataset8419,dataset1118,dataset7792,dataset1991
dataset5871,dataset3385,dataset8275,dataset6554
dataset1140,dataset9180,dataset8201,dataset5904
dataset3048,dataset7926,dataset8009,dataset913
dataset5971,dataset5080,dataset2041,dataset6282
dataset1642,dataset2844,dataset5916,dataset7592
dataset5445,dataset7049,dataset1457,dataset2119
dataset1012,dataset2345,dataset7327,dataset8652
dataset627,dataset2678,dataset5531,dataset397
dataset9525,dataset2726,dataset175,dataset2836
dataset2819,dataset3158,dataset3685,dataset449
dataset1605,dataset4512,dataset869,dataset8256
dataset946,dataset7018,dataset3607,dataset1108
dataset7568,dataset6762,dataset6942,dataset9706
dataset4641,dataset8952,dataset7022,dataset9100
dataset9911,dataset2139,dataset667,dataset4735
dataset8308,dataset7116,dataset5847,dataset5183
dataset329,dataset2766,dataset696,dataset1419
dataset5389,dataset125,dataset1595,dataset9433
dataset2353,dataset9277,dataset8811,dataset9633
dataset7458,dataset2271,dataset714,dataset8347
dataset297,dataset5623,dataset5358,dataset6970
dataset5134,dataset6245,dataset7354,dataset6860
dataset870,dataset4978,dataset8414,dataset2330
dataset8468,dataset4955,dataset177,dataset7573
dataset2744,dataset7106,dataset2970,dataset2642
dataset8753,dataset4513,dataset1534,dataset8277
dataset7780,dataset6791,dataset1798,dataset9478
dataset9729,dataset6434,dataset9956,dataset57
dataset81,dataset1974,dataset1046,dataset2990
dataset6291,dataset708,dataset1839,dataset6654
dataset7085,dataset6104,dataset6978,dataset1484
dataset7664,dataset6226,dataset9075,dataset8928
dataset4672,dataset6390,dataset6392,dataset9696
dataset6666,dataset9306,dataset4417,dataset1206
dataset3333,dataset2210,dataset8041,dataset8170
dataset9523,dataset9969,dataset296,dataset6932
dataset572,dataset4669,dataset5511,dataset1050
dataset6903,dataset4539,dataset868,dataset5004
dataset7950,dataset7945,dataset2929,dataset8014
dataset1424,dataset871,dataset2542,dataset1703
dataset4435,dataset1769,dataset8064,dataset3913
dataset1751,dataset5209,dataset5399,dataset6016
dataset7591,dataset1562,dataset5663,dataset9666
dataset9384,dataset2688,dataset8365,dataset9258
dataset1754,dataset5116,dataset9461,dataset2685
dataset3297,dataset3648,dataset5219,dataset4613
dataset1930,dataset4025,dataset3233,dataset456
dataset112,dataset6145,dataset9305,dataset990
dataset8923,dataset229,dataset6748,dataset3659
dataset7439,dataset5066,dataset5113,dataset9925
dataset7683,dataset7572,dataset4509,dataset796
dataset8637,dataset6271,dataset9848,dataset695
dataset3515,dataset5230,dataset657,dataset3537
dataset2243,dataset8303,dataset7177,dataset2948
dataset9839,dataset8119,dataset4715,dataset5792
dataset6438,dataset5620,dataset5410,dataset3708
dataset7799,dataset9037,dataset7037,dataset577
dataset9047,dataset5988,dataset7882,dataset2559
dataset4007,dataset3032,dataset6635,dataset3144
dataset2787,dataset7329,dataset5368,dataset9045
dataset4259,dataset5509,dataset633,dataset2038
dataset5046,dataset6389,dataset157,dataset6114
dataset9763,dataset3734,dataset6276,dataset692
dataset6524,dataset312,dataset573,dataset311
dataset1107,dataset6608,dataset2843,dataset5112
dataset2753,dataset3191,dataset7389,dataset6756
dataset3217,dataset8653,dataset6375,dataset3523
dataset286,dataset3761,dataset3628,dataset1199
dataset4896,dataset6551,dataset4185,dataset4738
dataset8927,dataset5638,dataset4862,dataset1348
dataset7203,dataset2879,dataset9767,dataset3650
dataset2030,dataset8756,dataset1649,dataset1860
dataset5811,dataset4621,dataset5437,dataset4269
dataset9400,dataset4671,dataset5165,dataset1728
dataset9645,dataset8268,dataset6206,dataset1401
dataset4875,dataset6373,dataset563,dataset4768
dataset1995,dataset4266,dataset1861,dataset332
dataset9274,dataset5533,dataset938,dataset9903
dataset8815,dataset5241,dataset2972,dataset4633
dataset4363,dataset7539,dataset3384,dataset3349
dataset5359,dataset7705,dataset6511,dataset890
dataset8773,dataset9600,dataset221,dataset273
dataset3991,dataset1678,dataset9717,dataset4304
dataset7935,dataset4092,dataset6609,dataset8807
dataset3413,dataset8421,dataset3311,dataset5152
dataset8271,dataset7448,dataset2649,dataset3540
dataset9838,dataset3955,dataset731,dataset8699
dataset3043,dataset2373,dataset4486,dataset6917
dataset917,dataset7951,dataset7658,dataset344
dataset6169,dataset3782,dataset8790,dataset5455
dataset2985,dataset2203,dataset1808,dataset3786
dataset4583,dataset9609,dataset7118,dataset3025
dataset7686,dataset5229,dataset2721,dataset6332
dataset5759,dataset1279,dataset1889,dataset1113
dataset5810,dataset7886,dataset6833,dataset1421
dataset4927,dataset7535,dataset9027,dataset2554
dataset2799,dataset6311,dataset4987,dataset6481
dataset9307,dataset5731,dataset8704,dataset1895
dataset8838,dataset9794,dataset2268,dataset121
dataset8683,dataset3564,dataset6883,dataset1892
dataset1906,dataset9604,dataset3141,dataset9721
dataset5452,dataset1185,dataset5505,dataset9292
dataset9707,dataset8722,dataset6984,dataset6500
dataset2018,dataset9033,dataset8122,dataset6232
dataset9019,dataset2944,dataset5565,dataset294
dataset158,dataset2748,dataset9984,dataset9756
dataset8396,dataset7722,dataset3028,dataset9868
dataset33,dataset3589,dataset2931,dataset2133
dataset1549,dataset8239,dataset2535,dataset3612
dataset7984,dataset2236,dataset3706,dataset8806
dataset4696,dataset2945,dataset836,dataset9691
dataset4287,dataset4742,dataset5128,dataset1413
dataset9387,dataset7305,dataset1967,dataset1205
dataset452,dataset80,dataset7542,dataset7681
dataset6413,dataset1494,dataset8148,dataset1824
dataset1307,dataset9072,dataset3358,dataset4841
dataset9851,dataset9199,dataset8969,dataset4350
dataset3838,dataset9295,dataset1482,dataset863
dataset3948,dataset3277,dataset427,dataset717
dataset6839,dataset7724,dataset198,dataset735
dataset4326,dataset12,dataset1927,dataset4061
dataset855,dataset1383,dataset762,dataset8584
dataset8156,dataset6568,dataset6256,dataset1331
dataset6775,dataset8161,dataset3813,dataset9344
dataset1876,dataset5064,dataset6521,dataset3572
dataset9624,dataset9195,dataset6579,dataset59
dataset7489,dataset2025,dataset7803,dataset3049
dataset2828,dataset6284,dataset2530,dataset6099
dataset430,dataset3787,dataset4507,dataset1602
dataset8325,dataset8764,dataset5491,dataset4730
dataset768,dataset4062,dataset2334,dataset7079
dataset974,dataset2959,dataset2772,dataset8081
dataset4585,dataset9440,dataset155,dataset8217
dataset5371,dataset6602,dataset8409,dataset7496
dataset6100,dataset2225,dataset9166,dataset5148
dataset5488,dataset3460,dataset3606,dataset2872
dataset9442,dataset4740,dataset5314,dataset3198
dataset4780,dataset2943,dataset9366,dataset4609
dataset7178,dataset1524,dataset1372,dataset2418
dataset5231,dataset3673,dataset7119,dataset1389
dataset2400,dataset1354,dataset1293,dataset7236
dataset3258,dataset9982,dataset9077,dataset1460
dataset4182,dataset5579,dataset1004,dataset4497
dataset1958,dataset360,dataset9847,dataset422
dataset1664,dataset1220,dataset7822,dataset6313
dataset4307,dataset5388,dataset5000,dataset6274
dataset8343,dataset8496,dataset7093,dataset8394
dataset1890,dataset4158,dataset937,dataset992
dataset1622,dataset2476,dataset1904,dataset3759
dataset1709,dataset679,dataset9481,dataset8858
dataset4493,dataset6480,dataset4913,dataset957
dataset5660,dataset7159,dataset2252,dataset3945
dataset8492,dataset4188,dataset102,dataset1450
dataset1095,dataset9127,dataset5062,dataset8356
dataset9094,dataset7130,dataset9710,dataset791
dataset5958,dataset8629,dataset3257,dataset9447
dataset2386,dataset5478,dataset6273,dataset6523
dataset2146,dataset6110,dataset2228,dataset4704
dataset4218,dataset5945,dataset9551,dataset7928
dataset7957,dataset7843,dataset9376,dataset3045
dataset1366,dataset4117,dataset7709,dataset6479
dataset6570,dataset2161,dataset5404,dataset9493
dataset9411,dataset8235,dataset3372,dataset7158
dataset7826,dataset2344,dataset7758,dataset5506
dataset7810,dataset2768,dataset3954,dataset5271
dataset2887,dataset1141,dataset7317,dataset2491
dataset623,dataset1640,dataset5639,dataset7142
dataset5822,dataset5970,dataset483,dataset7836
dataset5777,dataset1091,dataset7244,dataset5420
dataset5881,dataset5042,dataset1289,dataset8878
dataset5855,dataset874,dataset3240,dataset1729
dataset4032,dataset1083,dataset4904,dataset9675
dataset5299,dataset3173,dataset4386,dataset9537
dataset3481,dataset8112,dataset6074,dataset2906
dataset9109,dataset40,dataset7483,dataset4485
dataset819,dataset3584,dataset9528,dataset4006
dataset337,dataset5981,dataset9965,dataset5432
dataset4563,dataset3435,dataset7837,dataset979
dataset2205,dataset9699,dataset6115,dataset743
dataset244,dataset9557,dataset6866,dataset9486
dataset5212,dataset8873,dataset2712,dataset9323
dataset9070,dataset6847,dataset2955,dataset6696
dataset5614,dataset3085,dataset6473,dataset7413
dataset421,dataset2016,dataset541,dataset1258
dataset6042,dataset4502,dataset6567,dataset5071
dataset6482,dataset5236,dataset6941,dataset7358
dataset1811,dataset6645,dataset2782,dataset1541
dataset744,dataset5840,dataset8116,dataset6349
dataset2115,dataset8917,dataset3753,dataset7128
dataset7994,dataset1819,dataset9329,dataset8456
dataset3454,dataset4325,dataset1970,dataset887
dataset4311,dataset1152,dataset4349,dataset6626
dataset7411,dataset576,dataset9105,dataset8626
dataset1909,dataset3171,dataset9132,dataset9479
dataset5110,dataset8056,dataset7343,dataset909
dataset5888,dataset6233,dataset3355,dataset7805
dataset5276,dataset6796,dataset3207,dataset4126
dataset4999,dataset8037,dataset3625,dataset4808
dataset6808,dataset6107,dataset665,dataset1426
dataset5894,dataset6170,dataset5460,dataset3331
dataset3957,dataset8302,dataset413,dataset4505
dataset7927,dataset3442,dataset9527,dataset219
dataset6485,dataset394,dataset1334,dataset849
dataset4561,dataset8821,dataset765,dataset7377
dataset2706,dataset3121,dataset9780,dataset7529
dataset6388,dataset6606,dataset7082,dataset2310
dataset6958,dataset3926,dataset2574,dataset6014
dataset5405,dataset7246,dataset3443,dataset9393
dataset5717,dataset2967,dataset8316,dataset9451
dataset1345,dataset7860,dataset2925,dataset1361
dataset4835,dataset828,dataset4410,dataset3326
dataset2379,dataset8362,dataset6495,dataset7324
dataset8798,dataset4101,dataset6595,dataset9474
dataset2241,dataset7442,dataset6270,dataset6231
dataset8617,dataset2846,dataset6144,dataset9001
dataset8825,dataset5315,dataset3627,dataset7217
dataset9615,dataset6418,dataset9971,dataset6186
dataset1901,dataset119,dataset3872,dataset7279
dataset3178,dataset3430,dataset310,dataset5709
dataset357,dataset9902,dataset758,dataset8768
dataset9781,dataset9502,dataset8013,dataset9864
dataset8935,dataset9142,dataset6973,dataset9209
dataset6063,dataset3768,dataset6447,dataset2631
dataset8820,dataset5674,dataset2212,dataset3722
dataset3255,dataset7652,dataset5055,dataset7182
dataset6135,dataset3058,dataset634,dataset4544
dataset3298,dataset3433,dataset7335,dataset6387
dataset9350,dataset4972,dataset6166,dataset9112
dataset3284,dataset6025,dataset9084,dataset4046
dataset1886,dataset8168,dataset6799,dataset7588
dataset9701,dataset1409,dataset7015,dataset6878
dataset6682,dataset6889,dataset4885,dataset1763
dataset9887,dataset1782,dataset3521,dataset7183
dataset9092,dataset9653,dataset8490,dataset5178
dataset8299,dataset1042,dataset9702,dataset1162
dataset5176,dataset7245,dataset9538,dataset3011
dataset9318,dataset8999,dataset676,dataset7855
dataset9439,dataset2116,dataset3670,dataset161
dataset4665,dataset1285,dataset678,dataset2075
dataset9429,dataset3426,dataset466,dataset2505
dataset587,dataset3066,dataset3090,dataset975
dataset7779,dataset4195,dataset6869,dataset9238
dataset8603,dataset1827,dataset9942,dataset6445
dataset9184,dataset529,dataset1374,dataset787
dataset617,dataset7902,dataset6560,dataset550
dataset5284,dataset892,dataset6040,dataset4776
dataset2876,dataset7359,dataset2668,dataset3016
dataset2801,dataset2729,dataset6162,dataset2173
dataset2938,dataset7073,dataset7362,dataset5143
dataset9561,dataset3847,dataset9427,dataset7137
dataset2534,dataset216,dataset2022,dataset9004
dataset1124,dataset1087,dataset970,dataset1931
dataset8038,dataset8822,dataset2220,dataset8546
dataset3053,dataset3745,dataset351,dataset9138
dataset3252,dataset348,dataset9449,dataset1468
dataset1344,dataset9570,dataset7206,dataset6939
dataset5036,dataset4135,dataset9053,dataset8970
dataset2591,dataset7845,dataset2621,dataset4231
dataset2420,dataset2994,dataset9370,dataset3781
dataset6491,dataset799,dataset6982,dataset4170
dataset8725,dataset1144,dataset8005,dataset9518
dataset8182,dataset9621,dataset7440,dataset2755
dataset4683,dataset1422,dataset2102,dataset2079
dataset8059,dataset5232,dataset6081,dataset1149
dataset4275,dataset7438,dataset584,dataset6027
dataset7150,dataset9713,dataset7347,dataset8609
dataset7490,dataset7776,dataset1588,dataset8194
dataset2459,dataset5694,dataset93,dataset6011
dataset4986,dataset8946,dataset293,dataset6255
dataset4787,dataset8774,dataset3740,dataset3034
dataset716,dataset2626,dataset5598,dataset4823
dataset7101,dataset4888,dataset5806,dataset9269
dataset3843,dataset196,dataset4836,dataset3291
dataset3276,dataset6502,dataset5968,dataset7732
dataset9225,dataset7253,dataset1669,dataset9463
dataset5401,dataset2044,dataset638,dataset818
dataset7248,dataset1104,dataset5479,dataset2595
dataset1021,dataset8080,dataset2074,dataset2974
dataset9663,dataset9829,dataset9294,dataset3660
dataset7818,dataset5918,dataset3811,dataset6164
dataset2483,dataset8044,dataset1618,dataset5943
dataset7337,dataset7234,dataset9473,dataset8720
dataset5456,dataset4912,dataset5953,dataset3630
dataset22,dataset3987,dataset2282,dataset5214
dataset6507,dataset1558,dataset5393,dataset8437
dataset4680,dataset5575,dataset2882,dataset8470
dataset8718,dataset9282,dataset612,dataset2136
dataset1323,dataset5872,dataset7089,dataset9959
dataset6229,dataset645,dataset7395,dataset9632
dataset153,dataset9748,dataset8760,dataset8655
dataset655,dataset7156,dataset1373,dataset2859
dataset3854,dataset1170,dataset4959,dataset7210
dataset8478,dataset7985,dataset6862,dataset5129
dataset6571,dataset8831,dataset8344,dataset8074
dataset8572,dataset928,dataset1044,dataset5714
dataset9011,dataset8650,dataset1473,dataset7033
dataset2303,dataset9052,dataset4645,dataset6451
dataset7094,dataset6427,dataset391,dataset0
dataset2183,dataset5081,dataset5304,dataset3683
dataset4943,dataset5915,dataset5525,dataset9904
dataset2713,dataset1673,dataset9207,dataset265
dataset7838,dataset8517,dataset6059,dataset3041
dataset358,dataset1643,dataset2482,dataset1324
dataset1873,dataset8845,dataset9412,dataset7586
dataset6825,dataset8839,dataset1911,dataset5024
dataset8794,dataset5213,dataset1697,dataset8975
dataset7702,dataset537,dataset2763,dataset9351
dataset1397,dataset8018,dataset3928,dataset5330
dataset4454,dataset1954,dataset4192,dataset4219
dataset4038,dataset5927,dataset8445,dataset5543
dataset8778,dataset199,dataset3105,dataset2658
dataset6260,dataset6337,dataset4225,dataset6863
dataset9673,dataset5597,dataset1554,dataset8717
dataset9044,dataset9248,dataset3115,dataset8489
dataset7952,dataset3629,dataset5551,dataset9146
dataset1817,dataset8066,dataset6527,dataset4931
dataset3645,dataset4370,dataset4921,dataset8770
dataset4928,dataset7704,dataset3376,dataset6923
dataset2866,dataset8700,dataset2152,dataset6134
dataset1470,dataset1265,dataset893,dataset3364
dataset1825,dataset8324,dataset4113,dataset9121
dataset7678,dataset7987,dataset5362,dataset8289
dataset2635,dataset2339,dataset6536,dataset8173
dataset178,dataset4221,dataset5459,dataset7541
dataset2624,dataset3310,dataset1522,dataset6199
dataset1680,dataset7340,dataset7555,dataset1471
dataset1309,dataset7161,dataset7088,dataset6685
dataset2900,dataset302,dataset2741,dataset5563
dataset4668,dataset9571,dataset3354,dataset1201
dataset2605,dataset843,dataset1919,dataset6620
dataset3947,dataset9799,dataset8675,dataset1005
dataset6131,dataset2314,dataset7876,dataset9886
dataset5825,dataset5366,dataset7980,dataset8348
dataset6784,dataset5960,dataset5696,dataset2663
dataset403,dataset453,dataset9813,dataset767
dataset3117,dataset9918,dataset7153,dataset3664
dataset1070,dataset5135,dataset90,dataset7848
dataset8662,dataset8084,dataset4658,dataset1154
dataset2913,dataset5837,dataset4070,dataset8832
dataset6240,dataset1490,dataset9123,dataset1441
dataset1591,dataset1783,dataset508,dataset1878
dataset747,dataset3322,dataset4445,dataset802
dataset9363,dataset1633,dataset5442,dataset7197
dataset8186,dataset4124,dataset4149,dataset4333
dataset2757,dataset873,dataset5302,dataset7311
dataset4034,dataset1392,dataset3318,dataset4408
dataset3686,dataset4051,dataset269,dataset6822
dataset3022,dataset7285,dataset3765,dataset9272
dataset7975,dataset3473,dataset5642,dataset5406
dataset8111,dataset1620,dataset7674,dataset2227
dataset6678,dataset6779,dataset6987,dataset1972
dataset9315,dataset2616,dataset4119,dataset9908
dataset6202,dataset5485,dataset3738,dataset347
dataset5634,dataset2704,dataset7769,dataset8210
dataset9555,dataset8705,dataset6403,dataset1213
dataset7915,dataset6949,dataset6382,dataset8237
dataset5758,dataset8528,dataset2842,dataset698
dataset3265,dataset9958,dataset3561,dataset5465
dataset4339,dataset7360,dataset9276,dataset7801
dataset3004,dataset523,dataset3197,dataset4072
dataset4477,dataset9051,dataset8169,dataset8091
dataset972,dataset5997,dataset6842,dataset781
dataset3367,dataset374,dataset9567,dataset7734
dataset9513,dataset575,dataset5217,dataset3070
dataset7241,dataset9494,dataset6713,dataset3060
dataset2634,dataset3127,dataset9244,dataset3567
dataset399,dataset4079,dataset660,dataset8930
dataset5186,dataset1139,dataset8404,dataset6305
dataset2132,dataset780,dataset8814,dataset9564
dataset5738,dataset5994,dataset2501,dataset4449
dataset6296,dataset595,dataset7051,dataset3858
dataset6582,dataset568,dataset3142,dataset1096
dataset8279,dataset5756,dataset8706,dataset417
dataset6347,dataset2275,dataset7237,dataset3434
dataset794,dataset9522,dataset1791,dataset7428
dataset7851,dataset5448,dataset4882,dataset1617
dataset664,dataset5340,dataset5686,dataset7577
dataset4662,dataset5323,dataset8991,dataset9102
dataset3131,dataset2270,dataset3940,dataset1821
dataset2052,dataset7048,dataset9101,dataset9285
dataset6651,dataset7464,dataset6686,dataset1217
dataset6592,dataset1914,dataset6646,dataset3535
dataset2509,dataset4902,dataset5238,dataset131
dataset3874,dataset8615,dataset5380,dataset5928
dataset101,dataset8618,dataset3747,dataset517
dataset2198,dataset8345,dataset8579,dataset1514
dataset2656,dataset5021,dataset8487,dataset543
dataset3193,dataset4777,dataset2485,dataset411
dataset4666,dataset2095,dataset6249,dataset6979
dataset3704,dataset8803,dataset484,dataset977
dataset688,dataset8810,dataset5962,dataset4263
dataset7134,dataset4040,dataset1208,dataset9361
dataset4398,dataset867,dataset5718,dataset6535
dataset9261,dataset7386,dataset5038,dataset5701
dataset1540,dataset1917,dataset6929,dataset1161
dataset2473,dataset5933,dataset1455,dataset7569
dataset3640,dataset9268,dataset7941,dataset2711
dataset9153,dataset8315,dataset5283,dataset8257
dataset8818,dataset6920,dataset9860,dataset2356
dataset6801,dataset4261,dataset5604,dataset401
dataset1462,dataset5766,dataset1672,dataset6677
dataset8305,dataset2593,dataset3250,dataset2946
dataset4016,dataset5031,dataset3999,dataset1984
dataset3290,dataset948,dataset615,dataset6266
dataset3861,dataset5978,dataset1566,dataset6618
dataset702,dataset5139,dataset7654,dataset4522
dataset4629,dataset902,dataset1864,dataset3228
dataset8534,dataset4401,dataset437,dataset6342
dataset8142,dataset2216,dataset8885,dataset3179
dataset4036,dataset6810,dataset1521,dataset5568
dataset8751,dataset9312,dataset4294,dataset5793
dataset5188,dataset5626,dataset3990,dataset6437
dataset2289,dataset4596,dataset9628,dataset415
dataset8550,dataset3353,dataset8563,dataset8380
dataset5333,dataset2362,dataset2514,dataset1650
dataset7318,dataset8787,dataset4783,dataset6361
dataset4362,dataset624,dataset7169,dataset963
dataset3216,dataset7491,dataset3170,dataset3654
dataset7567,dataset8129,dataset5723,dataset9157
dataset6252,dataset6415,dataset5173,dataset9593
dataset8551,dataset3901,dataset4611,dataset2920
dataset3075,dataset3108,dataset2998,dataset3477
dataset2655,dataset5520,dataset8027,dataset267
dataset7321,dataset8436,dataset100,dataset766
dataset5950,dataset7871,dataset6960,dataset110
dataset1039,dataset2580,dataset1634,dataset3282
dataset4765,dataset9542,dataset4492,dataset5887
dataset3717,dataset4976,dataset2646,dataset5586
dataset9297,dataset7861,dataset1809,dataset2908
dataset2063,dataset2247,dataset7867,dataset2758
dataset2438,dataset3623,dataset2389,dataset3024
dataset3320,dataset8048,dataset3833,dataset9345
dataset9758,dataset8335,dataset9975,dataset1659
dataset2921,dataset4176,dataset1386,dataset5200
dataset7949,dataset314,dataset7611,dataset5059
dataset292,dataset7866,dataset7223,dataset1946
dataset8906,dataset3493,dataset9972,dataset7827
dataset574,dataset5891,dataset1146,dataset6157
dataset5443,dataset5522,dataset4889,dataset755
dataset280,dataset396,dataset9061,dataset4462
dataset7748,dataset1741,dataset5911,dataset1509
dataset9228,dataset260,dataset7701,dataset8313
dataset7789,dataset2349,dataset897,dataset2360
dataset2960,dataset2510,dataset6200,dataset2190
dataset9139,dataset5682,dataset5567,dataset8743
dataset4194,dataset6379,dataset6637,dataset9714
dataset2340,dataset2172,dataset6472,dataset7934
dataset1358,dataset3669,dataset9170,dataset6280
dataset7549,dataset9910,dataset9176,dataset2795
dataset9076,dataset9689,dataset497,dataset7387
dataset2720,dataset2169,dataset5991,dataset555
dataset585,dataset9050,dataset2214,dataset8034
dataset3450,dataset5595,dataset4257,dataset834
dataset4201,dataset6513,dataset7629,dataset4951
dataset4685,dataset1260,dataset5073,dataset7565
dataset7873,dataset7600,dataset8262,dataset9917
dataset8638,dataset1488,dataset326,dataset7726
dataset7287,dataset4764,dataset2329,dataset2158
dataset8138,dataset2432,dataset8222,dataset2590
dataset5244,dataset7813,dataset4604,dataset4129
dataset283,dataset2997,dataset6957,dataset3035
dataset1294,dataset5119,dataset2761,dataset3677
dataset6963,dataset4196,dataset6703,dataset1663
dataset2358,dataset7759,dataset1844,dataset5462
dataset5787,dataset2622,dataset943,dataset925
dataset7211,dataset3366,dataset6594,dataset5278
dataset2986,dataset2888,dataset4803,dataset8938
dataset7938,dataset8685,dataset8951,dataset5746
dataset290,dataset5398,dataset3989,dataset423
dataset1271,dataset5885,dataset8432,dataset3239
dataset682,dataset1131,dataset6655,dataset1480
dataset7929,dataset6943,dataset1126,dataset2157
dataset2499,dataset1556,dataset9496,dataset136
dataset4834,dataset7243,dataset4321,dataset2917
dataset7437,dataset1498,dataset6824,dataset9059
dataset6785,dataset7396,dataset1375,dataset739
dataset7868,dataset6718,dataset9358,dataset7942
dataset1538,dataset461,dataset9841,dataset5220
dataset864,dataset6317,dataset1671,dataset20
dataset7314,dataset2261,dataset7669,dataset5985
dataset8819,dataset677,dataset1223,dataset2125
dataset3997,dataset8542,dataset1353,dataset8283
dataset6668,dataset9317,dataset5769,dataset9562
dataset5149,dataset8077,dataset5612,dataset6712
dataset7470,dataset5141,dataset6224,dataset8620
dataset5661,dataset1625,dataset7814,dataset5288
dataset6927,dataset2255,dataset6885,dataset9597
dataset2277,dataset1732,dataset239,dataset9402
dataset3910,dataset4695,dataset1367,dataset1870
dataset1244,dataset4407,dataset9677,dataset145
dataset9884,dataset4634,dataset8562,dataset6275
dataset2002,dataset3622,dataset8866,dataset4891
dataset8754,dataset8125,dataset3951,dataset7350
dataset852,dataset5764,dataset3534,dataset3988
dataset5296,dataset2977,dataset9816,dataset5658
dataset9218,dataset4144,dataset3145,dataset547
dataset8721,dataset1216,dataset3920,dataset4142
dataset4958,dataset1852,dataset3019,dataset2737
dataset6424,dataset704,dataset6563,dataset9257
dataset6725,dataset5662,dataset8694,dataset6542
dataset6140,dataset7650,dataset4381,dataset8765
dataset4167,dataset2940,dataset2,dataset218
dataset5772,dataset1752,dataset9617,dataset6928
dataset2971,dataset8282,dataset1073,dataset7443
dataset5189,dataset2617,dataset5818,dataset1390
dataset3846,dataset1726,dataset7747,dataset9779
dataset1747,dataset7891,dataset6050,dataset8902
dataset228,dataset6111,dataset1442,dataset6380
dataset8664,dataset5606,dataset8215,dataset619
dataset6723,dataset3514,dataset4654,dataset9026
dataset6670,dataset5472,dataset3463,dataset6858
dataset6288,dataset8712,dataset7655,dataset1400
dataset3062,dataset3635,dataset238,dataset6896
dataset1483,dataset9505,dataset6672,dataset3111
dataset1448,dataset9541,dataset2337,dataset7463
dataset8594,dataset1725,dataset9083,dataset8245
dataset7958,dataset7584,dataset2586,dataset8922
dataset2786,dataset2297,dataset1408,dataset7893
dataset6777,dataset8137,dataset4243,dataset2597
dataset2583,dataset5268,dataset6881,dataset9658
dataset2385,dataset7280,dataset935,dataset8713
dataset3039,dataset9006,dataset5864,dataset1598
dataset778,dataset7797,dataset5097,dataset3416
dataset5259,dataset3983,dataset3899,dataset5436
dataset1810,dataset1239,dataset5407,dataset1922
dataset9936,dataset9,dataset8659,dataset7196
dataset1965,dataset8732,dataset8183,dataset5617
dataset1003,dataset8269,dataset9516,dataset2891
dataset8430,dataset3777,dataset7415,dataset565
dataset4773,dataset8358,dataset9302,dataset7103
dataset6749,dataset349,dataset3071,dataset3272
dataset6605,dataset2902,dataset2969,dataset1040
dataset7446,dataset9865,dataset5177,dataset2450
dataset7688,dataset9990,dataset7990,dataset6051
dataset5008,dataset1772,dataset593,dataset5352
dataset9587,dataset1550,dataset5419,dataset9697
dataset8521,dataset214,dataset8139,dataset2800
dataset6425,dataset2168,dataset1838,dataset1950
dataset9548,dataset7042,dataset6126,dataset9002
dataset3342,dataset2841,dataset7504,dataset4463
dataset7269,dataset5383,dataset3963,dataset1567
dataset1117,dataset6540,dataset5711,dataset8389
dataset144,dataset8284,dataset5967,dataset2424
dataset4545,dataset505,dataset2851,dataset1624
dataset8597,dataset2912,dataset7131,dataset5094
dataset6060,dataset816,dataset7459,dataset6537
dataset9825,dataset3042,dataset9759,dataset8004
dataset4594,dataset3369,dataset1054,dataset7785
dataset7125,dataset985,dataset2111,dataset9382
dataset74,dataset8634,dataset258,dataset5266
dataset2793,dataset8146,dataset2899,dataset1346
dataset278,dataset3596,dataset431,dataset215
dataset809,dataset289,dataset9330,dataset6435
dataset764,dataset826,dataset5103,dataset3949
dataset8966,dataset6278,dataset5538,dataset7954
dataset8053,dataset4236,dataset6656,dataset3626
dataset1587,dataset1969,dataset9966,dataset7649
dataset4810,dataset475,dataset4638,dataset8896
dataset2754,dataset5693,dataset1761,dataset6629
dataset4105,dataset361,dataset3243,dataset7392
dataset8371,dataset1737,dataset1001,dataset9115
dataset7069,dataset9830,dataset8656,dataset380
