material1,material2,material3,material4
dataset5635,dataset1331,dataset4728,dataset5522
dataset3925,dataset7718,dataset8840,dataset7057
dataset9111,dataset6908,dataset454,dataset9651
dataset3824,dataset5126,dataset3659,dataset7344
dataset7319,dataset5917,dataset2827,dataset3885
dataset8962,dataset7464,dataset8630,dataset7873
dataset2140,dataset1384,dataset5761,dataset1205
dataset7487,dataset7206,dataset2760,dataset1595
dataset4004,dataset5029,dataset2981,dataset8359
dataset1988,dataset6872,dataset157,dataset7999
dataset3177,dataset8707,dataset6733,dataset4564
dataset7294,dataset1768,dataset3565,dataset7836
dataset1314,dataset3358,dataset5732,dataset9899
dataset9380,dataset4278,dataset2742,dataset2955
dataset4166,dataset5411,dataset2855,dataset1872
dataset9059,dataset307,dataset4554,dataset897
dataset1624,dataset4168,dataset3964,dataset2418
dataset1690,dataset3809,dataset5132,dataset7563
dataset4523,dataset1985,dataset6442,dataset675
dataset4819,dataset8140,dataset8502,dataset7117
dataset2257,dataset9282,dataset4110,dataset793
dataset5295,dataset5024,dataset2273,dataset5386
dataset8250,dataset859,dataset8814,dataset8602
dataset8046,dataset3294,dataset6941,dataset1616
dataset7382,dataset2331,dataset2888,dataset3183
dataset9459,dataset7759,dataset3746,dataset8902
dataset4718,dataset645,dataset2566,dataset1342
dataset4307,dataset8572,dataset5816,dataset6250
dataset5255,dataset2029,dataset8467,dataset4133
dataset562,dataset6239,dataset4555,dataset589
dataset3370,dataset2892,dataset3253,dataset6392
dataset9677,dataset5124,dataset6357,dataset4541
dataset7171,dataset2135,dataset5450,dataset739
dataset7705,dataset7880,dataset8660,dataset9088
dataset6806,dataset8615,dataset457,dataset9761
dataset6301,dataset9014,dataset9790,dataset3941
dataset8249,dataset1245,dataset7886,dataset5278
dataset3373,dataset4016,dataset440,dataset4395
dataset3041,dataset2771,dataset6598,dataset6950
dataset262,dataset6746,dataset5431,dataset6722
dataset1799,dataset9573,dataset7731,dataset8800
dataset1100,dataset2330,dataset1575,dataset4507
dataset8843,dataset3618,dataset4014,dataset9379
dataset2104,dataset5163,dataset3182,dataset6745
dataset2129,dataset47,dataset8289,dataset6253
dataset8658,dataset2848,dataset4428,dataset3563
dataset5311,dataset879,dataset1188,dataset4269
dataset7348,dataset1160,dataset992,dataset5797
dataset8547,dataset7867,dataset2641,dataset7356
dataset127,dataset2141,dataset3834,dataset5999
dataset6713,dataset6329,dataset1266,dataset8130
dataset2103,dataset686,dataset74,dataset9407
dataset4593,dataset1144,dataset9417,dataset4202
dataset426,dataset3145,dataset853,dataset6635
dataset4176,dataset2763,dataset1918,dataset9026
dataset3326,dataset9430,dataset883,dataset4285
dataset7742,dataset3528,dataset2523,dataset484
dataset9019,dataset9036,dataset3679,dataset9712
dataset4435,dataset2967,dataset3526,dataset6708
dataset9526,dataset8004,dataset6201,dataset8798
dataset6690,dataset7461,dataset5032,dataset4420
dataset741,dataset7937,dataset7764,dataset4130
dataset5268,dataset9144,dataset7843,dataset9219
dataset685,dataset5341,dataset6259,dataset7011
dataset2796,dataset4453,dataset1122,dataset724
dataset3394,dataset4445,dataset9414,dataset2551
dataset8552,dataset1941,dataset7140,dataset6053
dataset2354,dataset3752,dataset1663,dataset2121
dataset6234,dataset2527,dataset3133,dataset9805
dataset6335,dataset4865,dataset3821,dataset8947
dataset8439,dataset5939,dataset9928,dataset1603
dataset5517,dataset5123,dataset5850,dataset857
dataset8528,dataset4918,dataset7649,dataset171
dataset6404,dataset7887,dataset7314,dataset578
dataset4537,dataset7284,dataset7400,dataset5347
dataset9376,dataset5318,dataset2125,dataset2168
dataset1794,dataset4091,dataset1376,dataset397
dataset1043,dataset7567,dataset6539,dataset6689
dataset9256,dataset4909,dataset9906,dataset7651
dataset17,dataset2484,dataset9368,dataset4760
dataset4230,dataset9163,dataset6509,dataset6457
dataset8697,dataset6900,dataset210,dataset2423
dataset5941,dataset9969,dataset2111,dataset8495
dataset2421,dataset5677,dataset7789,dataset2704
dataset1990,dataset8206,dataset2885,dataset5263
dataset6581,dataset8865,dataset9592,dataset3338
dataset1928,dataset3513,dataset2898,dataset8420
dataset7215,dataset5435,dataset1692,dataset9168
dataset9138,dataset4925,dataset3233,dataset3037
dataset6910,dataset5364,dataset7694,dataset1390
dataset6805,dataset6893,dataset9891,dataset693
dataset2626,dataset4797,dataset6423,dataset4113
dataset1675,dataset2520,dataset4657,dataset845
dataset8254,dataset3704,dataset4664,dataset3760
dataset8226,dataset3993,dataset3515,dataset1977
dataset8127,dataset9974,dataset8704,dataset1352
dataset516,dataset6142,dataset2635,dataset9001
dataset9882,dataset2634,dataset1902,dataset9107
dataset1646,dataset5161,dataset2443,dataset5247
dataset8182,dataset1613,dataset8613,dataset3044
dataset4039,dataset9474,dataset9447,dataset8097
dataset3464,dataset4899,dataset9338,dataset4571
dataset7520,dataset5465,dataset5747,dataset9206
dataset3558,dataset1630,dataset8795,dataset2402
dataset3620,dataset5878,dataset7643,dataset9529
dataset2109,dataset1168,dataset1671,dataset5187
dataset5706,dataset1032,dataset7927,dataset701
dataset8538,dataset2424,dataset6048,dataset7822
dataset7855,dataset8079,dataset4743,dataset9388
dataset1795,dataset4224,dataset6800,dataset108
dataset6751,dataset8157,dataset5397,dataset7442
dataset7138,dataset2762,dataset5894,dataset2959
dataset2199,dataset798,dataset4694,dataset6686
dataset718,dataset2397,dataset4262,dataset3650
dataset8312,dataset9775,dataset8781,dataset9369
dataset2147,dataset3773,dataset9933,dataset2260
dataset9574,dataset5233,dataset7751,dataset270
dataset8956,dataset1547,dataset9250,dataset3897
dataset9746,dataset9189,dataset1772,dataset6117
dataset126,dataset8041,dataset5780,dataset1614
dataset3554,dataset2845,dataset1593,dataset4756
dataset7894,dataset697,dataset4266,dataset5249
dataset9425,dataset2005,dataset2720,dataset6426
dataset8912,dataset29,dataset2282,dataset2883
dataset2571,dataset3267,dataset3691,dataset4239
dataset5918,dataset698,dataset2756,dataset613
dataset2716,dataset9724,dataset7413,dataset374
dataset6044,dataset5791,dataset2911,dataset2452
dataset2410,dataset7183,dataset8221,dataset5709
dataset9075,dataset5552,dataset5898,dataset7090
dataset6281,dataset7973,dataset1997,dataset6010
dataset9177,dataset2521,dataset8731,dataset130
dataset7457,dataset3935,dataset7073,dataset5595
dataset6967,dataset1443,dataset8725,dataset8308
dataset1958,dataset9248,dataset9996,dataset2220
dataset2342,dataset868,dataset3902,dataset2139
dataset5097,dataset1548,dataset2982,dataset2024
dataset728,dataset545,dataset8087,dataset8450
dataset1728,dataset1558,dataset8015,dataset1406
dataset7755,dataset5060,dataset3522,dataset1151
dataset7272,dataset2502,dataset6019,dataset4273
dataset8294,dataset808,dataset7824,dataset6267
dataset7741,dataset2978,dataset8558,dataset1244
dataset5593,dataset1057,dataset5387,dataset9595
dataset722,dataset4394,dataset2799,dataset2605
dataset6977,dataset2637,dataset1975,dataset5422
dataset4569,dataset1452,dataset8168,dataset7996
dataset8627,dataset4372,dataset1637,dataset1788
dataset1346,dataset3445,dataset3199,dataset3534
dataset5743,dataset1313,dataset3869,dataset6821
dataset7479,dataset3147,dataset6633,dataset7532
dataset5345,dataset8600,dataset7700,dataset4062
dataset5087,dataset2197,dataset2687,dataset1078
dataset3844,dataset9442,dataset1118,dataset8503
dataset4761,dataset9915,dataset3857,dataset7829
dataset9793,dataset2963,dataset8236,dataset1506
dataset8098,dataset4566,dataset2554,dataset7637
dataset1123,dataset3353,dataset9960,dataset3136
dataset5689,dataset3460,dataset7581,dataset4101
dataset8606,dataset1557,dataset3763,dataset1084
dataset1835,dataset5008,dataset550,dataset5617
dataset7390,dataset9311,dataset4053,dataset6756
dataset6946,dataset2878,dataset9771,dataset987
dataset1207,dataset9231,dataset3593,dataset1449
dataset5437,dataset5137,dataset8410,dataset2308
dataset328,dataset8563,dataset1060,dataset5739
dataset5076,dataset2976,dataset6379,dataset9716
dataset3029,dataset1465,dataset6094,dataset4590
dataset8242,dataset1264,dataset9844,dataset3
dataset7947,dataset1277,dataset5279,dataset8842
dataset5772,dataset2552,dataset3306,dataset8133
dataset3600,dataset1099,dataset9322,dataset5285
dataset5210,dataset3206,dataset5804,dataset5935
dataset9857,dataset3906,dataset3502,dataset9471
dataset7271,dataset48,dataset2977,dataset2919
dataset4704,dataset4107,dataset4700,dataset4989
dataset2867,dataset8109,dataset3583,dataset6532
dataset3383,dataset8768,dataset375,dataset7243
dataset4330,dataset2931,dataset2785,dataset187
dataset2747,dataset342,dataset9469,dataset9753
dataset363,dataset9865,dataset8512,dataset6793
dataset9011,dataset8368,dataset3741,dataset1152
dataset4391,dataset9280,dataset745,dataset443
dataset6649,dataset4542,dataset1109,dataset8194
dataset2279,dataset2041,dataset5541,dataset4577
dataset8414,dataset1689,dataset5191,dataset33
dataset7723,dataset530,dataset6660,dataset7673
dataset6331,dataset7806,dataset6139,dataset1510
dataset5746,dataset3339,dataset803,dataset405
dataset9317,dataset107,dataset1312,dataset6939
dataset4579,dataset1318,dataset1436,dataset7226
dataset9772,dataset1653,dataset8449,dataset7633
dataset8556,dataset145,dataset7909,dataset6494
dataset8835,dataset1867,dataset4483,dataset3781
dataset9093,dataset4556,dataset3283,dataset2098
dataset1793,dataset8351,dataset4304,dataset2960
dataset7540,dataset6326,dataset3444,dataset7876
dataset8714,dataset2592,dataset9562,dataset3907
dataset7024,dataset627,dataset4885,dataset4553
dataset5324,dataset7794,dataset3156,dataset5929
dataset9200,dataset9785,dataset8565,dataset8990
dataset2035,dataset2860,dataset4587,dataset7548
dataset9869,dataset8646,dataset1776,dataset3577
dataset3196,dataset8076,dataset955,dataset467
dataset7536,dataset4335,dataset4612,dataset1729
dataset5371,dataset8163,dataset8788,dataset4608
dataset3674,dataset9597,dataset3710,dataset7204
dataset9631,dataset6859,dataset4082,dataset839
dataset2636,dataset9856,dataset6071,dataset9364
dataset2485,dataset28,dataset5014,dataset5094
dataset3559,dataset6362,dataset7189,dataset1636
dataset1639,dataset3075,dataset9609,dataset9944
dataset9405,dataset971,dataset6546,dataset7646
dataset6194,dataset9860,dataset7322,dataset6470
dataset2161,dataset2016,dataset9022,dataset9580
dataset4090,dataset847,dataset7170,dataset5961
dataset9020,dataset2920,dataset1130,dataset1025
dataset8473,dataset4383,dataset2332,dataset4138
dataset5494,dataset6013,dataset7023,dataset1667
dataset8670,dataset32,dataset7793,dataset7010
dataset8608,dataset4118,dataset9678,dataset7391
dataset4025,dataset8651,dataset7878,dataset6730
dataset8073,dataset2783,dataset959,dataset8361
dataset989,dataset4455,dataset6536,dataset882
dataset1723,dataset3060,dataset4124,dataset9582
dataset2272,dataset4404,dataset9584,dataset8151
dataset2829,dataset6274,dataset2580,dataset389
dataset9852,dataset8911,dataset8100,dataset6884
dataset9512,dataset9128,dataset7811,dataset4527
dataset7935,dataset8775,dataset551,dataset8014
dataset9884,dataset4683,dataset4051,dataset5800
dataset867,dataset1071,dataset4709,dataset7101
dataset2819,dataset5614,dataset6554,dataset8238
dataset7771,dataset9095,dataset8549,dataset9533
dataset8832,dataset4873,dataset8585,dataset9780
dataset9948,dataset5461,dataset4655,dataset1968
dataset5749,dataset9927,dataset4546,dataset1427
dataset4660,dataset5969,dataset8932,dataset6558
dataset54,dataset2344,dataset8626,dataset9104
dataset9244,dataset8774,dataset3318,dataset194
dataset4630,dataset2368,dataset1138,dataset6394
dataset8821,dataset7603,dataset2918,dataset3564
dataset9888,dataset4816,dataset3596,dataset3342
dataset521,dataset5612,dataset5232,dataset4886
dataset2707,dataset239,dataset5735,dataset1442
dataset4897,dataset7922,dataset1218,dataset9204
dataset3671,dataset7680,dataset1489,dataset767
dataset9293,dataset6956,dataset2608,dataset387
dataset8356,dataset5714,dataset3568,dataset534
dataset4759,dataset8471,dataset3805,dataset5794
dataset6794,dataset2224,dataset4853,dataset5540
dataset7585,dataset3007,dataset6165,dataset5125
dataset8484,dataset622,dataset5056,dataset541
dataset6785,dataset8374,dataset188,dataset3988
dataset4607,dataset9460,dataset5678,dataset4690
dataset1606,dataset8494,dataset5022,dataset5068
dataset8878,dataset1046,dataset9730,dataset1261
dataset50,dataset5707,dataset6105,dataset8297
dataset8196,dataset7844,dataset3830,dataset3828
dataset7108,dataset5971,dataset4146,dataset6155
dataset8531,dataset1943,dataset5373,dataset676
dataset7997,dataset8727,dataset8701,dataset6196
dataset5848,dataset1823,dataset1778,dataset3158
dataset7220,dataset8529,dataset7967,dataset3519
dataset3244,dataset4115,dataset8736,dataset2456
dataset6207,dataset7769,dataset5074,dataset8743
dataset6999,dataset9672,dataset7902,dataset3450
dataset9217,dataset1004,dataset1920,dataset7980
dataset4360,dataset4811,dataset765,dataset5872
dataset6427,dataset4177,dataset3262,dataset7179
dataset9612,dataset4971,dataset5002,dataset3503
dataset9005,dataset4317,dataset9341,dataset1868
dataset7744,dataset1813,dataset4585,dataset4805
dataset7174,dataset8631,dataset7191,dataset9828
dataset4757,dataset8746,dataset1665,dataset1899
dataset512,dataset7181,dataset9272,dataset4370
dataset6814,dataset5306,dataset7022,dataset2913
dataset7648,dataset4887,dataset1287,dataset8115
dataset1432,dataset5130,dataset2133,dataset9418
dataset186,dataset3132,dataset598,dataset4528
dataset5414,dataset9310,dataset2573,dataset5615
dataset4649,dataset9786,dataset7627,dataset7897
dataset6085,dataset2198,dataset302,dataset1372
dataset4459,dataset9722,dataset5897,dataset7297
dataset269,dataset8509,dataset7864,dataset5717
dataset2945,dataset3157,dataset5548,dataset5535
dataset2987,dataset6022,dataset8998,dataset4368
dataset880,dataset6228,dataset4766,dataset2441
dataset4520,dataset5026,dataset5365,dataset4032
dataset4775,dataset468,dataset5203,dataset8700
dataset5592,dataset1375,dataset6428,dataset5854
dataset6353,dataset2541,dataset7261,dataset237
dataset8527,dataset8171,dataset318,dataset5392
dataset5459,dataset9481,dataset2292,dataset8204
dataset2817,dataset9408,dataset719,dataset3268
dataset220,dataset4772,dataset3868,dataset2015
dataset3184,dataset5756,dataset6070,dataset8049
dataset1948,dataset1073,dataset2833,dataset646
dataset2770,dataset1093,dataset7672,dataset8873
dataset4875,dataset3104,dataset1563,dataset3644
dataset5613,dataset5641,dataset3481,dataset3968
dataset4283,dataset858,dataset1790,dataset9594
dataset5530,dataset7339,dataset2679,dataset6351
dataset5070,dataset6937,dataset2143,dataset8437
dataset7660,dataset775,dataset3300,dataset5719
dataset4079,dataset6614,dataset7716,dataset2492
dataset6195,dataset4512,dataset8364,dataset593
dataset6517,dataset492,dataset424,dataset9863
dataset7074,dataset6503,dataset977,dataset3678
dataset4583,dataset4441,dataset6619,dataset7213
dataset6398,dataset1904,dataset6860,dataset2856
dataset2372,dataset6655,dataset6784,dataset4007
dataset8577,dataset2284,dataset3521,dataset2975
dataset238,dataset5608,dataset7086,dataset4634
dataset3581,dataset9498,dataset288,dataset9896
dataset6400,dataset7266,dataset5751,dataset6507
dataset5266,dataset2413,dataset9567,dataset1206
dataset6459,dataset8155,dataset3462,dataset5198
dataset5231,dataset3856,dataset3589,dataset932
dataset1963,dataset1710,dataset9909,dataset2039
dataset3793,dataset8129,dataset3049,dataset2588
dataset4845,dataset3486,dataset5156,dataset3315
dataset6257,dataset951,dataset9492,dataset4065
dataset3789,dataset3143,dataset628,dataset3948
dataset6538,dataset614,dataset5881,dataset3411
dataset4369,dataset8804,dataset1189,dataset4708
dataset9478,dataset4186,dataset8013,dataset5503
dataset5243,dataset2102,dataset9061,dataset3553
dataset9359,dataset2158,dataset1933,dataset8887
dataset8165,dataset2570,dataset3709,dataset3653
dataset3323,dataset5683,dataset5058,dataset7035
dataset1834,dataset2343,dataset2879,dataset8960
dataset9707,dataset6562,dataset5061,dataset7463
dataset3974,dataset7114,dataset1635,dataset1994
dataset4603,dataset5407,dataset4616,dataset4281
dataset749,dataset6947,dataset9424,dataset3302
dataset8251,dataset115,dataset5629,dataset177
dataset4338,dataset4706,dataset6349,dataset7246
dataset6208,dataset4889,dataset7075,dataset4503
dataset1141,dataset5649,dataset6374,dataset2379
dataset6573,dataset3795,dataset7538,dataset7860
dataset6409,dataset5405,dataset6996,dataset1983
dataset5154,dataset1781,dataset9816,dataset8248
dataset7333,dataset1760,dataset5992,dataset8745
dataset2291,dataset7468,dataset3859,dataset5145
dataset1173,dataset8288,dataset5810,dataset630
dataset1608,dataset8505,dataset435,dataset5960
dataset368,dataset8836,dataset7839,dataset4798
dataset6576,dataset8656,dataset9320,dataset5071
dataset6380,dataset4902,dataset4866,dataset2619
dataset403,dataset5377,dataset498,dataset7046
dataset6018,dataset5301,dataset4916,dataset472
dataset7849,dataset6883,dataset1440,dataset5440
dataset2391,dataset2216,dataset6024,dataset9071
dataset7235,dataset4058,dataset15,dataset8147
dataset5688,dataset6407,dataset5556,dataset4713
dataset8644,dataset1762,dataset2356,dataset3408
dataset861,dataset6229,dataset5924,dataset2315
dataset536,dataset2062,dataset1627,dataset455
dataset8348,dataset9660,dataset8710,dataset9236
dataset8665,dataset1855,dataset9503,dataset9810
dataset3783,dataset9971,dataset2213,dataset4632
dataset8392,dataset6058,dataset5443,dataset8380
dataset6200,dataset3114,dataset5044,dataset1448
dataset1859,dataset9505,dataset1334,dataset2480
dataset655,dataset3293,dataset4346,dataset8825
dataset3389,dataset8370,dataset5127,dataset4712
dataset6591,dataset7059,dataset2146,dataset9143
dataset2773,dataset6829,dataset4529,dataset2774
dataset63,dataset8199,dataset8456,dataset3981
dataset7042,dataset8975,dataset8629,dataset944
dataset554,dataset4216,dataset6997,dataset4471
dataset242,dataset1392,dataset7288,dataset2
dataset2263,dataset4641,dataset5294,dataset6144
dataset9079,dataset1981,dataset6918,dataset4872
dataset7005,dataset8290,dataset6090,dataset7424
dataset1260,dataset6671,dataset5712,dataset1815
dataset2309,dataset1530,dataset8268,dataset9824
dataset7504,dataset7007,dataset6673,dataset5293
dataset5860,dataset7495,dataset4365,dataset6964
dataset8349,dataset8,dataset4499,dataset7028
dataset5742,dataset103,dataset2481,dataset736
dataset4188,dataset5516,dataset778,dataset786
dataset1166,dataset529,dataset2018,dataset1704
dataset3751,dataset6295,dataset2581,dataset1992
dataset5996,dataset4054,dataset4161,dataset7981
dataset9822,dataset1679,dataset1759,dataset2235
dataset2542,dataset1930,dataset3273,dataset9472
dataset8158,dataset4438,dataset2655,dataset8048
dataset6663,dataset4461,dataset5396,dataset4716
dataset2507,dataset3363,dataset5083,dataset7307
dataset261,dataset2984,dataset583,dataset1691
dataset1087,dataset7195,dataset9152,dataset2528
dataset5815,dataset7329,dataset8457,dataset3088
dataset6095,dataset2134,dataset7642,dataset881
dataset6962,dataset6734,dataset8343,dataset3669
dataset4588,dataset9457,dataset1715,dataset4289
dataset3493,dataset3472,dataset8055,dataset9715
dataset4331,dataset2691,dataset98,dataset8335
dataset4626,dataset5059,dataset5594,dataset8367
dataset1439,dataset5567,dataset5468,dataset2821
dataset2861,dataset4357,dataset8649,dataset1291
dataset5748,dataset7608,dataset8419,dataset3337
dataset5354,dataset1836,dataset8463,dataset8754
dataset325,dataset9401,dataset7640,dataset1552
dataset339,dataset1463,dataset680,dataset5520
dataset7481,dataset9818,dataset2086,dataset1408
dataset4022,dataset2293,dataset3010,dataset602
dataset610,dataset3744,dataset4762,dataset2430
dataset3047,dataset299,dataset1830,dataset4977
dataset8757,dataset9226,dataset5882,dataset3680
dataset3142,dataset5537,dataset7285,dataset293
dataset4096,dataset1594,dataset4927,dataset2547
dataset8510,dataset5457,dataset9384,dataset78
dataset9982,dataset9598,dataset3423,dataset7761
dataset927,dataset4157,dataset5980,dataset7330
dataset6961,dataset265,dataset9199,dataset7654
dataset4596,dataset7150,dataset6915,dataset2067
dataset5129,dataset9637,dataset7921,dataset1143
dataset5452,dataset280,dataset2739,dataset2512
dataset8723,dataset2037,dataset4717,dataset3891
dataset4204,dataset7962,dataset1744,dataset6935
dataset2304,dataset5808,dataset9372,dataset4306
dataset678,dataset7383,dataset6482,dataset9709
dataset7964,dataset4934,dataset6047,dataset2193
dataset8021,dataset5754,dataset8703,dataset2950
dataset1302,dataset5549,dataset8849,dataset5855
dataset766,dataset3205,dataset3688,dataset5770
dataset9207,dataset3171,dataset8302,dataset5484
dataset2383,dataset5974,dataset8190,dataset642
dataset3064,dataset1654,dataset6799,dataset3846
dataset4402,dataset5464,dataset5975,dataset945
dataset9970,dataset456,dataset5976,dataset7610
dataset1016,dataset2341,dataset9304,dataset1056
dataset5052,dataset7133,dataset8595,dataset9522
dataset4175,dataset67,dataset1842,dataset970
dataset7095,dataset2172,dataset3346,dataset346
dataset8454,dataset6927,dataset4652,dataset1417
dataset2323,dataset8261,dataset547,dataset6107
dataset8223,dataset2114,dataset4071,dataset4914
dataset4864,dataset3960,dataset8898,dataset6930
dataset8375,dataset1826,dataset7926,dataset6215
dataset8847,dataset8172,dataset9608,dataset3870
dataset53,dataset5434,dataset5023,dataset4129
dataset5139,dataset3437,dataset4656,dataset9458
dataset8713,dataset377,dataset4548,dataset5486
dataset1475,dataset2080,dataset3967,dataset7874
dataset7389,dataset7620,dataset1777,dataset4604
dataset5473,dataset7422,dataset2979,dataset1844
dataset9903,dataset2900,dataset9713,dataset7961
dataset8211,dataset7033,dataset6516,dataset6081
dataset4806,dataset8883,dataset4117,dataset4411
dataset7986,dataset5477,dataset9940,dataset7534
dataset746,dataset1437,dataset3329,dataset3025
dataset76,dataset2872,dataset2662,dataset7121
dataset3021,dataset9263,dataset4431,dataset1991
dataset7335,dataset5112,dataset5144,dataset1602
dataset6620,dataset2458,dataset2285,dataset2055
dataset2932,dataset7900,dataset1214,dataset3611
dataset4915,dataset1589,dataset7736,dataset7340
dataset5846,dataset330,dataset1642,dataset3089
dataset7561,dataset6327,dataset7891,dataset7361
dataset7353,dataset8988,dataset586,dataset5349
dataset783,dataset4250,dataset650,dataset9288
dataset1999,dataset7692,dataset6890,dataset1269
dataset9831,dataset5199,dataset8508,dataset18
dataset7081,dataset3638,dataset4755,dataset2777
dataset9089,dataset6658,dataset8434,dataset7539
dataset3992,dataset5497,dataset3535,dataset2240
dataset117,dataset7972,dataset7128,dataset16
dataset6412,dataset5806,dataset2226,dataset9265
dataset7513,dataset7686,dataset1222,dataset8108
dataset9353,dataset8144,dataset569,dataset3451
dataset8241,dataset8413,dataset7555,dataset3909
dataset3641,dataset1361,dataset3855,dataset4715
dataset9676,dataset9636,dataset2000,dataset8299
dataset5727,dataset3390,dataset5642,dataset6430
dataset8940,dataset4820,dataset204,dataset3972
dataset7434,dataset2021,dataset1586,dataset7721
dataset8663,dataset9653,dataset9175,dataset5213
dataset267,dataset4332,dataset1142,dataset4099
dataset6628,dataset3442,dataset7726,dataset5415
dataset8929,dataset5491,dataset565,dataset5877
dataset5527,dataset4677,dataset556,dataset8765
dataset9547,dataset1115,dataset2914,dataset4635
dataset6630,dataset850,dataset3340,dataset2657
dataset6251,dataset9303,dataset2011,dataset6951
dataset5634,dataset4589,dataset2470,dataset6600
dataset3807,dataset1898,dataset9523,dataset606
dataset2632,dataset1425,dataset8676,dataset9998
dataset805,dataset705,dataset2468,dataset1215
dataset8092,dataset7186,dataset2004,dataset576
dataset8511,dataset517,dataset7456,dataset2444
dataset8176,dataset4623,dataset1525,dataset6230
dataset2998,dataset9183,dataset1565,dataset7595
dataset5726,dataset7321,dataset5110,dataset2677
dataset9365,dataset6728,dataset7905,dataset9190
dataset359,dataset6726,dataset7885,dataset4879
dataset2719,dataset6361,dataset4815,dataset216
dataset3723,dataset1330,dataset1476,dataset8175
dataset6871,dataset5106,dataset1944,dataset1845
dataset3838,dataset5862,dataset4249,dataset5652
dataset8444,dataset4941,dataset251,dataset7938
dataset1765,dataset125,dataset4102,dataset1782
dataset3617,dataset9685,dataset4085,dataset1031
dataset8562,dataset826,dataset3113,dataset911
dataset9679,dataset7255,dataset5663,dataset1009
dataset9416,dataset3492,dataset2395,dataset6616
dataset3087,dataset6348,dataset5487,dataset4567
dataset8088,dataset3849,dataset4645,dataset2873
dataset6447,dataset704,dataset2568,dataset3689
dataset8050,dataset3058,dataset2511,dataset4376
dataset6700,dataset1107,dataset8938,dataset3698
dataset9847,dataset6921,dataset5150,dataset5020
dataset7125,dataset222,dataset4423,dataset8971
dataset3186,dataset9673,dataset4597,dataset6688
dataset4158,dataset9838,dataset5695,dataset4033
dataset2340,dataset8200,dataset1638,dataset219
dataset5724,dataset8913,dataset9546,dataset4496
dataset9133,dataset2204,dataset7835,dataset2999
dataset6955,dataset2314,dataset3736,dataset2362
dataset1136,dataset7337,dataset1404,dataset7826
dataset1650,dataset792,dataset9648,dataset7472
dataset6358,dataset9433,dataset2658,dataset4265
dataset1243,dataset8823,dataset3360,dataset7250
dataset8657,dataset1329,dataset2611,dataset2748
dataset807,dataset1311,dataset631,dataset182
dataset27,dataset4526,dataset3052,dataset8245
dataset1932,dataset4068,dataset5528,dataset3084
dataset1479,dataset5868,dataset0,dataset7267
dataset3250,dataset4532,dataset4028,dataset9596
dataset8224,dataset8354,dataset6049,dataset5566
dataset3232,dataset9873,dataset1698,dataset9344
dataset4003,dataset3395,dataset4484,dataset4617
dataset8686,dataset5264,dataset6622,dataset5671
dataset2593,dataset2754,dataset5718,dataset1035
dataset2645,dataset4073,dataset6499,dataset3036
dataset6444,dataset8959,dataset5920,dataset3742
dataset3886,dataset9028,dataset2789,dataset8819
dataset3840,dataset1351,dataset7810,dataset1732
dataset1150,dataset6343,dataset7228,dataset1211
dataset4417,dataset2737,dataset2208,dataset6720
dataset5774,dataset8036,dataset470,dataset6368
dataset5643,dataset1623,dataset1176,dataset8398
dataset7684,dataset1699,dataset9065,dataset225
dataset8256,dataset3200,dataset781,dataset8325
dataset4672,dataset1441,dataset3162,dataset7293
dataset6075,dataset9198,dataset9557,dataset2001
dataset9195,dataset1553,dataset4358,dataset41
dataset57,dataset4298,dataset6367,dataset7884
dataset5245,dataset7740,dataset7774,dataset1610
dataset4277,dataset7019,dataset9132,dataset7269
dataset8869,dataset7490,dataset7933,dataset1102
dataset8039,dataset6030,dataset7030,dataset5092
dataset5051,dataset6535,dataset6390,dataset2633
dataset7664,dataset4946,dataset382,dataset7051
dataset8142,dataset6719,dataset2545,dataset8091
dataset8792,dataset1251,dataset7601,dataset2956
dataset1159,dataset7403,dataset86,dataset9047
dataset4549,dataset7587,dataset4609,dataset9235
dataset3687,dataset5884,dataset2660,dataset2126
dataset8530,dataset3753,dataset3713,dataset5925
dataset5711,dataset7704,dataset1501,dataset7734
dataset6418,dataset5805,dataset366,dataset3130
dataset2248,dataset5133,dataset6051,dataset7554
dataset4193,dataset6845,dataset8427,dataset4105
dataset6356,dataset3633,dataset5378,dataset6991
dataset6345,dataset1685,dataset8827,dataset8548
dataset3900,dataset6115,dataset8564,dataset9003
dataset2173,dataset6732,dataset9789,dataset1615
dataset5174,dataset2179,dataset56,dataset2813
dataset6818,dataset5558,dataset7968,dataset9552
dataset2153,dataset1409,dataset4966,dataset6529
dataset8402,dataset4855,dataset1468,dataset2167
dataset2266,dataset4673,dataset7568,dataset1374
dataset5091,dataset7799,dataset4060,dataset7683
dataset1549,dataset46,dataset1012,dataset5684
dataset9803,dataset9476,dataset4072,dataset5421
dataset8201,dataset6454,dataset3920,dataset8258
dataset1940,dataset8114,dataset5469,dataset9461
dataset3549,dataset8090,dataset4309,dataset6852
dataset9441,dataset9109,dataset1937,dataset206
dataset1906,dataset329,dataset8337,dataset6181
dataset240,dataset3829,dataset4903,dataset621
dataset354,dataset6325,dataset9939,dataset919
dataset744,dataset4140,dataset8794,dataset1481
dataset5532,dataset4046,dataset2033,dataset7707
dataset8468,dataset4050,dataset6718,dataset4521
dataset2175,dataset1696,dataset5686,dataset568
dataset4522,dataset1340,dataset5832,dataset8320
dataset533,dataset1366,dataset8259,dataset2964
dataset6958,dataset3090,dataset5837,dataset4179
