dataset,n,raw_mean,raw_min,cv_with_buffer,cv_without_buffer,cv_compression,min_over_mean_with,min_over_mean_without
933,8,1833.3091692023058,1497.253229912057,0.13657665306600644,0.13665115040413156,0.999454835631425,0.8167942760508627,0.8166943443388379
934,310,21.799252586080353,20.553949771900772,0.046409040265227255,0.04853796831365315,0.9561389130532055,0.9453796649921815,0.9428740591328918
935,6,554.6330084630355,235.89872402705058,0.4442810232980565,0.44508205932822215,0.9982002509124392,0.42635826241199765,0.42532398978697367
936,43,5605.653257173147,5333.329116658385,0.02366085308987459,0.023665073981179202,0.9998216404771026,0.9514283962243696,0.9514197314708525
937,16,17.184693039228115,14.753428454097035,0.1472235640184637,0.15579069778584553,0.9450086950688259,0.8663015878306912,0.8585215005248482
938,494,161.65969073308057,4.007474091078429,0.9410528875204657,0.9468740844017233,0.9938521953687901,0.03078497240779546,0.024789569204949465
939,141,2471.620994474052,615.4133623105254,0.44832341635591183,0.4485048047715946,0.9995955708528582,0.2492955304060426,0.2489918008005439
940,97,352.3080761258525,239.61225051679997,0.2512072476767259,0.25192028057236404,0.9971696089968696,0.6810267491057608,0.6801213675022454
941,27,400.7646483118521,54.30948143299484,0.7827030561956148,0.7846560803944623,0.997510980609663,0.13766637175619117,0.13551465095976808
942,168,27.548537850196205,9.97517014750014,0.19426529995611805,0.20131704625976926,0.9649719363826151,0.38443895813826107,0.36209435875483664
943,631,10215.442032624473,0.006999728828775865,3.1220909867504547,3.1223966114093566,0.9999021185656604,9.85665778372836e-05,6.85210567141513e-07
944,313,70.29967471689416,18.740678972533537,0.34474539007612387,0.34964933012228283,0.985974690572283,0.2768691309030063,0.2665827267054174
945,18,3323.020154833669,372.29941509795356,0.5993218328953107,0.5995021874538057,0.9996991594655209,0.11230359555886421,0.1120364601329325
946,57,1828.1143877937761,89.95978136457383,0.6278203330186652,0.6281637581003836,0.9994532873358423,0.04972886440103226,0.04920905495040714
947,68,63.72242443057259,9.95970805822474,0.6258430401887585,0.6356644342393041,0.9845494044946862,0.16933401606395573,0.1562983227211659
948,260,1531.3294943112096,465.33819874856107,0.33633951043037114,0.3365591493204205,0.9993473988435825,0.3043328477849228,0.30387855812694947
949,6,12.8189586954946,4.221533651692646,0.6077251265309251,0.6551334333183181,0.9276356473714599,0.3778529024328746,0.329319545524112
950,323,1521.8941090941935,61.055433541023945,0.5779080099430496,0.578287739391038,0.9993433555268036,0.04074835746651753,0.04011805629326152
951,44,836.1741356191171,144.01494908864473,0.4874859505004724,0.4880689462303504,0.998805505381195,0.17321957633270826,0.17223081049022604
952,29,280.08952217977964,102.77258159891088,0.7139985159046274,0.7165476955752839,0.9964424145295592,0.3691798285264431,0.3669276194235669
953,263,14181.520615560135,2.2694472517139066,0.9354238951303125,0.9354898558915372,0.9999294906718558,0.00023052652912253712,0.00016002848447886763
954,16,7898.237015301732,1549.5177830256275,0.7261628684124026,0.7262548082803765,0.9998734054949784,0.19628703126923475,0.19618527274170844
955,887,305.0355344709467,17.338258007024166,0.6083719211459391,0.6103663508185379,0.9967324055955508,0.05992198925110476,0.05684012532210591
956,351,740.2003334288169,288.4561049196756,0.1841771105409687,0.18442593116725486,0.9986508370883023,0.3905234413220543,0.3897000472608078
957,17,355.72912317797113,109.10684979052087,0.3396669317488749,0.3406217788772584,0.9971967525637062,0.30865674439366947,0.3067132902018111
958,134,17260.340254964573,9558.160730347092,0.21005356280749593,0.21006573253067082,0.9999420670709673,0.5537901802032875,0.5537643284637965
959,301,261.80230270511163,74.1884023132189,0.6167702308447137,0.6191260933580369,0.996194858303346,0.28610252474685205,0.2833756676188715
960,5,58.348694840800384,48.67928452157022,0.1309369190197599,0.1331809609709468,0.9831504297999739,0.8370745920332734,0.8342823203567388
961,88,193.690472281692,98.8386852465596,0.43589278175004725,0.4381432423773316,0.9948636418193431,0.5128072477121834,0.5102919316692793
962,18,18.347801326828986,14.855031852253614,0.06412375675077162,0.06761865816203816,0.9483145405977811,0.8194746051205282,0.8096355300366106
963,487,4856.428180145003,79.68781621691748,0.7908732088567559,0.7910360596556396,0.9997941297404892,0.01661122166391121,0.016408729473795732
964,500,22542.837295522066,1.8094801323568908,1.4698588189571828,1.4699240218772807,0.9999556419793626,0.00012462297769133315,8.026851760653607e-05
965,6,509.24702115007744,78.83499898670816,0.5734709503076937,0.5745970657811089,0.9980401649425682,0.1564634298241724,0.1548069909347101
966,44,14167.270828353743,415.96345984574054,0.8690558898287469,0.8691172323343259,0.9999294197568558,0.029429382378215654,0.02936087443272771
967,648,1001.8083647644111,0.003178822991423466,0.7218925657210319,0.7226131551981331,0.9990028004999388,0.0010003694207587701,3.1730848965021465e-06
968,24,40326.995015670924,15215.321124199298,0.3282465603522103,0.32825469997581036,0.9999752033296075,0.37731409950547845,0.37729865858556233
969,19,27.304472452188758,9.184514371651154,0.353364499444417,0.3663061338254941,0.9646698944243112,0.35981996798755367,0.3363739910277927
970,13,47577.80811185554,2269.5155277001422,0.8195625651819508,0.819579790913814,0.9999789822393692,0.047721151870014626,0.047701136680456266
971,523,5231.037142053529,45.41612917512337,1.2328401761077659,1.2330758540704014,0.9998088698583647,0.008871521343387376,0.008682050603313922
972,69,23016.350986690195,267.1615051658621,0.577185264939179,0.5772103421230156,0.999956554514002,0.011650406917847616,0.011607465723839335
973,164,61.54200367231602,2.5667951379488536,0.7078515430921795,0.7193534686203304,0.9840107457183589,0.0570303944311858,0.04170802029157035
974,147,1126.8272300827011,367.3199126482839,0.4724811552278172,0.4729004574443541,0.9991133393720892,0.3265747650207699,0.32597713548449236
975,87,3703.0582291413443,400.2905172187276,0.8508212356228961,0.8510509973989671,0.9997300258424311,0.10833806932666733,0.10809727864083464
976,306,810.1441195523954,627.043886570128,0.05326038958659014,0.0533261314568342,0.9987671734579645,0.7742691729266243,0.7739905424686286
977,565,4666.934623518469,1712.88798394913,0.5242675459300156,0.5243798825252803,0.999785772492408,0.36716195109375416,0.36702635072649875
978,33,371.0165331832496,38.069747940718614,0.754155205216026,0.7561878779887068,0.9973119474249081,0.10502153656024062,0.1026093031868084
979,127,25.546628638192267,7.491487825043147,0.2813324903024851,0.2923449997919718,0.9623304332301799,0.31987066760057664,0.2932476113048966
980,274,19.923931399291003,9.575036188913296,0.39169989280379275,0.41135966200063556,0.9522078341341781,0.5054038835776162,0.4805796605610691
981,123,74.89611242241259,64.94027029018542,0.04966241386031046,0.050325497860988846,0.986824094567132,0.8688227655612155,0.8670713097086213
982,279,17.282342959608226,13.158429186685261,0.08682976514039271,0.09185395458874059,0.9453024154393486,0.7744318776847113,0.7613799365883867
983,358,52.557611791163545,21.938767525492906,0.14999415139442676,0.15284805107294383,0.9813285177109972,0.4283007915837944,0.41742321954555495
984,82,3991.150425283484,45.61294078752071,0.7914499015815138,0.7916482027772214,0.9997495084369398,0.011676148396690414,0.011428519581363789
985,238,866.3632067301844,29.11582258667469,0.7937708679717832,0.7946870782422628,0.9988470804476824,0.03472112069430101,0.033606947248560115
986,230,773.9185830983253,277.6182344725075,0.2432054105550412,0.2435196624878238,0.9987095418514785,0.35954517100173233,0.3587176229327426
987,7,72.41330622152172,15.928496765255003,0.593023480347879,0.6012129072818426,0.9863784911555059,0.23059166841190806,0.21996643429769192
988,227,36652.492344912425,355.2090749302865,0.8182157820309034,0.8182381056364669,0.999972717470123,0.009718284729278435,0.009691266601671947
989,30,12896.851123724908,1096.4643954045137,1.1965100370644757,1.1966028124268944,0.9999224677048598,0.08508893341044901,0.08501799275541529
990,141,4607.5926053006,3014.5053146756204,0.12592470582936358,0.12595203565572116,0.9997830140162857,0.6543223871008514,0.6542473636249257
991,586,1123.3707837822074,242.48010655935116,0.7399167181885649,0.7405753758008782,0.9991106136744001,0.21654787732950706,0.2158504654562583
992,22,19462.510347397314,3128.6916228405826,0.6034576705303395,0.6034886766883201,0.9999486218065421,0.1607979016621269,0.1607547827589968
993,353,108.99851838586298,6.716577505948027,0.1834014959344172,0.18508410133722794,0.9909089684599922,0.07015164948748766,0.061620814717598595
994,303,87.28631784090794,14.492461004625907,0.5002634394136838,0.5059947321499119,0.9886732165928359,0.1754797502433315,0.16603359338677265
995,103,170235.7260530508,918.6843194296297,0.32677298118094095,0.3267749007132786,0.9999941258268813,0.005402384906903278,0.005396542434009056
996,902,10.3677530844899,6.672845738103517,0.10285212419986905,0.11277251132345277,0.9120318683413001,0.674965904086385,0.6436154182805585
997,602,7861.627656790437,177.64528806585406,0.7639981347056989,0.7640953153619267,0.9998728160554398,0.022720812413337392,0.022596502381083124
998,22,16593.62580321553,219.77536441903422,2.1900257182015217,2.190157698140336,0.9999397395270093,0.01330402788451275,0.013244565535306087
999,4,16200.70400945206,6620.880982615232,0.49857418591852926,0.49860496076545124,0.9999382780972039,0.40871509433526454,0.4086785968530983
1000,30,14.563603383153472,11.567363793322825,0.13641356939213511,0.14578031509395312,0.9357475273957168,0.8074841978385372,0.7942652301767182
1001,9,196.31556320254091,85.99862487664382,0.3373646898729314,0.33908317150714024,0.9949319760500923,0.440911114483865,0.4380632053502457
1002,17,14103.784642318165,194.78972435011192,0.916805337179025,0.9168703413860823,0.9999291020724272,0.013881085696458621,0.013811166952000152
1003,630,33.6159404375739,31.739465726045882,0.02633973513518531,0.027123284094170988,0.9711115749750205,0.9457916009847533,0.9441790208126796
1004,792,72806.37758496415,42065.38133931153,0.22909021989105877,0.2290933664590861,0.9999862651281617,0.5777763563894504,0.5777705571221661
1005,492,4007.1318493311214,1326.2623944977438,0.49373245533025817,0.493855668759188,0.9997505072094456,0.33114239860129296,0.3309754818072997
1006,322,27.104599976517,23.834598850323005,0.0427774901519784,0.044355727432330815,0.9644186360654287,0.8836488998624329,0.8793562299747248
1007,25,36.22065681558477,28.452889445073083,0.13053446613449107,0.13413833413719187,0.973133198456044,0.7913049356168476,0.7855431664295656
1008,866,4052.825888640829,224.30373503233363,0.695747724795912,0.6959193945749532,0.9997533194499543,0.05557804928515904,0.055345021275403715
1009,148,97.37599065308254,11.828904110673584,0.5891486298951341,0.5951988751962994,0.9898349181201493,0.13040686071374874,0.12147659840315193
1010,906,45.58943801782066,21.904650726005272,0.19029177014265786,0.19446580207672728,0.9785359076531999,0.4916275383541683,0.48047643661329764
1011,219,2080.3397048946813,43.000393579962136,0.30715678657900203,0.30730443399728496,0.9995195402280325,0.021140419065896126,0.020669890344730532
1012,94,9.84380077170135,5.407696834918046,0.2087666993752982,0.22997463564067389,0.9077814116052684,0.590908756977532,0.5493504958434271
1013,404,80115.2305658685,6383.678986565888,0.8785427474586065,0.8785537134477357,0.9999875181346782,0.07969270323217027,0.07968121593705464
1014,222,16.65072920738118,11.62130449012316,0.11025268379253055,0.11687417660641022,0.9433451168928577,0.7150585305475756,0.697945678257232
1015,126,3767.720668267481,37.46266091048664,0.37522150984663766,0.3753210983094998,0.9997346579680421,0.01020576060049797,0.009943056879456293
1016,695,39.07859465254537,18.576967185207028,0.24217749896422736,0.24837468955200237,0.975049025329622,0.4884644123609186,0.4753744946658931
1017,4,68.25375278362444,25.066985230373778,0.370117768843201,0.37554044164504,0.9855603492979739,0.376398161581469,0.3672616406872194
1018,7,1756.8588699023458,1460.9743102435123,0.08555092216122877,0.08559961754799368,0.9994311261176183,0.8316790018101563,0.8315831938878049
1019,107,22.545085909862255,6.2086049828872,0.24837209880911315,0.2593887833230748,0.9575282925775549,0.30616176175716375,0.275386175404693
1020,173,586.1511246862199,72.18721574383108,0.7044408412902118,0.705642648830319,0.998296860964825,0.12464800400909246,0.12315461440507267
1021,9,64537.79809612513,973.1525121307175,0.5529407394117933,0.5529493071156153,0.9999845054443297,0.015094060330652562,0.015078799414279148
1022,15,66.59696637557933,12.724347031301885,0.522175019442431,0.5300158423486514,0.9852064367142774,0.20303199636278446,0.19106496472439652
1023,366,5206.967878348606,769.2128187614977,0.4461419463491336,0.4462276280657818,0.9998079865269222,0.1478912383395353,0.14772759055418913
1024,806,94.139619717394,52.65444033554773,0.13107485315649867,0.13246719841506233,0.9894891318362378,0.5639547487673876,0.5593228493339545
1025,47,69.37446249270623,59.49300637217015,0.06798004170450807,0.0689599417896677,0.9857902999954902,0.8595874729194526,0.8575634928836389
1026,184,8694.126575843296,10.881182723807386,0.896597510669245,0.8967006374759287,0.9998849930485452,0.001366418604740678,0.0012515555908791164
1027,74,11334.225744468391,1101.842499794592,0.655321208121201,0.6553790260280342,0.9999117794367274,0.09729338653293085,0.09721374222075473
1028,90,6212.549039993144,580.5443010471894,0.9064584926375716,0.9066044002975032,0.9998390613812554,0.09359293654948461,0.09344703716782733
1029,4,45.754484164405895,24.797904572777014,0.5441098258432673,0.5560017712073143,0.9786116771926381,0.5517739107560706,0.5419775793706406
1030,28,156.8383347522637,42.79440341157585,0.3401832421029332,0.3423522478032314,0.9936644035077437,0.2774636686348324,0.2728567826174154
1031,11,285.91968920265293,109.68154095809739,0.3322906161728521,0.33345279782287957,0.9965147041571839,0.3857579145777006,0.38360961171987623
1032,524,273.47917896401674,38.22979460650691,0.41111940097130256,0.4126226942111341,0.9963567364061117,0.14292448248560885,0.13979051257696304
1033,200,57.40841366893505,10.684915850282522,0.4755965304056586,0.48388096991566387,0.9828791789198712,0.20005535360905088,0.18612107820816454
1034,368,624.9341205883574,251.63573098227545,0.19930519076261327,0.19962411268445515,0.9984023877799472,0.4036139310392701,0.4026596127370477
1035,441,1350.403299734443,495.79485667729296,0.18518446273135644,0.18532159544035365,0.999260028445841,0.3676140621936586,0.36714576806409693
1036,24,1222.7010794860985,149.16560456810265,1.123817038326097,1.1247361648871028,0.9991828069642466,0.12271428626275765,0.12199678815266687
1037,356,481.07113058367867,147.16429736762424,0.3095545712726197,0.310198040713193,0.9979256173279049,0.30734945108252165,0.3059096420711659
1038,405,22.43331376722235,18.389300911236152,0.05640044676361379,0.0589145847705462,0.9573257111677153,0.8274246273421724,0.8197318105586805
1039,498,46.49706055393971,28.999562058821173,0.1080999701201902,0.11042484762496896,0.9789460655388482,0.6316088134496739,0.623685921504215
1040,598,57813.377589580996,13428.750299293282,0.28258298391060954,0.28258787175829625,0.9999827032644526,0.23229083939344392,0.2322775603014307
1041,383,236.28959477543216,143.8240889989571,0.13448143066613255,0.13505056884927574,0.9957857402009289,0.6103263362054151,0.6086772002620193
1042,29,75.1807966623549,29.53709523406069,0.5106336542656781,0.5174257298612451,0.9868733323381726,0.400850300495095,0.39288084917103216
1043,311,22.258308499351994,12.25260295243886,0.33289225016025265,0.3478481148509566,0.9570046119206017,0.5698008070022845,0.5504732290324563
1044,6,34702.36179056668,3009.0240508470465,0.6483176454673069,0.6483363277013687,0.9999711843479014,0.08673580585686234,0.08670948879522675
1045,9,4726.223614433963,454.4567511763094,1.2531380316820933,1.253403177416598,0.9997884593407118,0.09634762142108771,0.0961564217546523
1046,218,39545.6154843705,1.8018546167972866,0.1776443986487888,0.1776488907877143,0.9999747133860192,7.08494161252466e-05,4.5563954302580735e-05
1047,253,112.84895276568055,0.3606673040050977,0.7525543582689902,0.7592230453930223,0.9912164321611444,0.011951513570841272,0.003196018174435229
1048,821,73.3815352645853,0.11734775577614984,0.49618647993054027,0.5029482147203819,0.9865558031782639,0.015021843146979838,0.00159914555280207
1049,471,82.0843033482973,48.87838939133952,0.15676611146652686,0.15867592984923692,0.9879640321974187,0.6003346887587727,0.595465727277241
1050,312,5982.919318769361,0.003882914850094569,0.9540562821620339,0.9542157454994666,0.9998328854473584,0.00016776344421979119,6.490000354698505e-07
1051,571,6479.801789488153,1020.1564397538746,0.22178562770549587,0.2218198549295547,0.9998456981045737,0.15756637418076697,0.15743636501487152
1052,78,1181.4624084515426,41.40254273978649,1.2277228112940848,1.2287619664991185,0.9991543071535699,0.03585952706548485,0.03504347023114329
1053,516,20.51612819734736,3.5520895267695938,0.23072991024197936,0.24197617990955783,0.9535232365773278,0.21156638801449432,0.17313644624373437
1054,95,34.77183902132191,5.318084285749059,0.3831456323963478,0.3941644810733307,0.9720450491962696,0.176621735381934,0.1529422784480291
1055,964,18.972144639571393,6.638384341237147,0.28231830112211576,0.29719897520960226,0.9499302644735172,0.3824518838153712,0.3499016303824214
1056,15,6308.404038543205,4780.062066975714,0.0977332433198692,0.09774873586643451,0.9998415064253467,0.7577676176337608,0.7577292192716891
1057,385,401.5588484973593,99.51957185549774,0.6736550298274167,0.6753326295923037,0.9975158911455236,0.24970155849439024,0.2478330940232094
1058,140,1358.819110853315,236.0240526956145,0.6017413055311108,0.602184146892941,0.9992646080702804,0.17430557550178638,0.17369791962036468
1059,173,6529.050204764272,22.29920057969563,1.1722466933801898,1.1724262365995888,0.9998468618205614,0.0035679971591484425,0.003415382005092229
1060,117,1807.5150328204197,43.91138018228463,0.7492787670795459,0.7496933023688652,0.999447060167125,0.024833291052186793,0.024293784220298275
1061,288,1662.4292201933654,81.70731566824655,0.9196485788980637,0.9202017745275239,0.9993988322509547,0.04972097078986759,0.04914935004495576
1062,6,676.0075088778073,480.39151007253116,0.1407811766487369,0.1409894305139675,0.9985229115085335,0.7110578594179482,0.7106304349636522
1063,182,1280.172912866306,192.62649849129096,1.0321069447856546,1.0329131694248517,0.9992194652338047,0.15113221372913652,0.15046912534651308
1064,15,104.03584473304078,61.64017919607564,0.16131819831284613,0.1628688004031814,0.9904794405896232,0.5963695475128704,0.592489822659164
1065,972,38.16000603762456,12.935786214938558,0.12057621240363949,0.12373596589751355,0.9744637424458206,0.3558678260046535,0.3389880547236885
1066,897,26631.694329929152,4338.19493557134,0.6481425185536814,0.6481668558155365,0.9999624521654622,0.1629273734687467,0.16289594202408678
1067,527,27563.3613716992,7774.402333482869,0.15373310088869932,0.1537386783325682,0.9999637212708644,0.28208171517683,0.2820556690689137
1068,125,16.28369232143312,7.098798003130393,0.3121841291216542,0.3313557102937419,0.9421419924977531,0.4685803156242985,0.43594523054127765
1069,18,185.27735345582482,50.31415533289609,0.5308250009605138,0.5336900300159243,0.9946316609000078,0.2754717864566672,0.27156128039627014
1070,211,491.19634650506674,61.711597654380824,0.5693932605868806,0.570552457442961,0.9979682904858992,0.12741174959886717,0.125635294507925
1071,13,1684.5258495921325,324.84756304601024,0.7674044343608271,0.7678599954521258,0.9994067133409776,0.19332101203007926,0.1928421360376656
1072,54,56.338485322166974,16.355202939504974,0.7948445855329677,0.8089529624441985,0.9825597067243523,0.30267982912334584,0.2903024965257603
1073,226,438.56465634318295,136.54506040650617,0.21372511424866408,0.21421244288118715,0.9977250218242767,0.31291201060332774,0.3113453362727382
1074,78,1191.921841805728,113.5318120886788,0.7503298375807708,0.7509593501975077,0.9991617221137584,0.09600948534508497,0.09525105431131399
1075,21,505.5759586018769,174.5004176487841,0.7497658358470293,0.7512488292985385,0.9980259623793438,0.34644442687954646,0.34515173176222363
1076,453,13.118285643613662,7.777938341505362,0.2247463807872546,0.24187867893146117,0.9291698705322382,0.6217425091888561,0.5929081400428168
1077,16,374.35752318785967,272.31939378728913,0.20154714003003674,0.20208552146368272,0.9973358732988561,0.7281574949291684,0.7274313374774469
1078,14,445.64208900951706,39.35690012478715,0.5386229973550911,0.5398316421636464,0.9977610708336565,0.09035624075259784,0.08831504271120731
1079,15,178.6931766869483,140.11208909952228,0.14346626973278895,0.1442691334592766,0.9944349584194717,0.7852946433539884,0.7840931125477945
1080,23,243.84773826354376,165.8608682345076,0.17535104074529653,0.17607014128727394,0.9959158291308228,0.6814882972490667,0.6801821063242746
1081,634,177.02023803320742,81.13567394833908,0.4413794779944325,0.44387286227014244,0.994382661145451,0.46138391261457423,0.45834123176988806
1082,5,415.12360031185506,132.0717932741548,0.5912903908650382,0.5927147627639637,0.997596867855487,0.31978910394514265,0.318150529565021
1083,49,1290.236304961395,888.2566452908326,0.20087313458561082,0.2010288216747225,0.999225548417313,0.6886862163602342,0.6884449320447621
1084,149,4978.813195471422,903.8493125902695,0.5778407220274813,0.5779567819597063,0.9997991892545468,0.18170346498401344,0.18153910924241615
1085,12,19.739433057310276,8.443161545176599,0.3130849363470926,0.3289458243188039,0.9517826742304549,0.4553239965182199,0.42773070131564744
1086,417,16265.16291472904,8745.146519107704,0.298632925093779,0.298651285372533,0.9999385226863126,0.537689593111603,0.5376611697623066
1087,8,193.73508064891578,38.48672210032349,0.6583478602690158,0.6617460463799869,0.9948648184155228,0.20277148816095114,0.19865644348670458
1088,887,9.92124220582896,6.282285281222666,0.27712673377140473,0.3050593986557058,0.9084353243748892,0.6668000895846733,0.6332155944677651
1089,351,15821.563204745531,1102.096993714317,0.2101980018436259,0.21021128738305858,0.9999367991148426,0.06971670641729365,0.06965790797357832
1090,7,78.31300687366229,42.281539666782585,0.44130547611031445,0.44694062528575407,0.9873917275435932,0.5457054444515735,0.5399044342020078
1091,52,44594.32934115339,18013.401703710275,0.27094179298905335,0.27094786868964116,0.9999775761270344,0.40395265535322,0.403939289363565
1092,882,990.0673406212239,7.405505994649529,0.27208297428361755,0.2723577868777921,0.9989909868290351,0.008481266257226035,0.007479800303283308
1093,39,12598.481245885716,1.741174040781284,1.2921061372817602,1.2922086977501266,0.9999206316529636,0.00021756245255544928,0.00013820507462753884
1094,39,201.91838469044905,177.4424880509319,0.054239542682227804,0.054508163802416444,0.9950719103075578,0.8793805860575177,0.8787832188879684
1095,282,1387.3390231808369,0.012334785271726231,0.987936921406786,0.9886490306352439,0.9992797148367198,0.0007291697261036114,8.890966854983661e-06
1096,5,81.73247014320674,44.54524964576104,0.3130177417201047,0.31684752615182016,0.9879128472984183,0.5505123872999798,0.5450128886073249
1097,26,677.2882994718299,76.51247194144916,0.5326927528187643,0.5334792609471848,0.9985257006485612,0.11427658711171436,0.11296883764434722
1098,64,22866.725709453276,1567.6239622218372,0.7330346711094765,0.7330667279365195,0.9999562702468666,0.06859553862732334,0.06855480675896548
1099,115,1590.570478054057,159.86055559697422,1.055424707222889,1.0560882582706324,0.9993716897782484,0.10107033135827659,0.1005051695618993
1100,12,21.47103591262072,14.136406040572748,0.17435223985522788,0.18247258582105727,0.9554982687986202,0.6735962729725102,0.6583942245778341
1101,29,1086.0151730572866,467.04334972342645,0.36101490675646647,0.3613473283613507,0.9990800496397976,0.4305766481686086,0.43005232459932696
1102,18,629.9835724495315,19.168441204938027,1.3923533084393553,1.3945634506864388,0.9984151726864807,0.03196349649269384,0.0304268905463779
1103,618,9397.764724435312,35.82641544104358,0.7620761762417965,0.7621572674585473,0.9998936030394079,0.003918218672428376,0.003812227321236359
1104,82,682.6241428044885,238.74718682038736,0.49180825383836235,0.4925287209636794,0.9985372078933643,0.3507002924689763,0.3497491106006301
1105,348,379.3311103926434,117.9637943829749,0.3252095535040129,0.32606687721038496,0.997370712064633,0.31279006931660136,0.3109784332238694
1106,221,12257.706430271495,622.652960631223,0.6936997843464352,0.6937563772978402,0.9999184253244267,0.05087428793393585,0.050796856995491926
1107,20,15.42879685929486,13.043732885467353,0.1235903970235426,0.13160076867796533,0.9391312700154163,0.8548241849811347,0.8454147788982873
1108,15,94039.30684429247,53474.422079867654,0.3320681771006591,0.332071708264257,0.9999893662618343,0.5686436366951647,0.5686390497157644
1109,27,22663.100204396196,15690.221809080416,0.20427383824762732,0.20428285174694588,0.9999558773570983,0.6923381765686317,0.6923246011168773
1110,15,584.3982244968989,337.41993938836214,0.29294000656715186,0.293441274357312,0.9982917611325878,0.5781020939706571,0.5773801583309783
1111,4,5692.8826319413665,1212.5876105563461,0.8183055257805316,0.8184492676383365,0.9998243729165772,0.2131388525201415,0.2130006341168558
1112,123,246.56735662404392,68.97941137933991,0.46661894868469656,0.46851140904552263,0.9959606952482086,0.28266816891215074,0.2797588955966988
1113,677,34970.542733757386,11930.365522697828,0.4096095978144556,0.4096213108038974,0.9999714053221039,0.34117355398166926,0.3411547145129474
1114,227,26254.12488744776,3746.3908936870052,0.2559657323241472,0.255975481867635,0.9999619121979313,0.14272988263249833,0.14269722985427616
1115,125,5170.010059153245,269.73311131068783,0.31957384533456695,0.31963565833718743,0.999806614183968,0.0523559436577504,0.05217264729168927
1116,14,8142.250490893776,277.7175263196568,1.4448217911260421,1.4449992386011279,0.9998771989144731,0.03422681478745298,0.034108202226184735
1117,12,14.878559374495119,7.259100567353628,0.4723508638397665,0.5040979471393413,0.9370219944760073,0.5201416811540082,0.4878900157361475
1118,9,175.6449840197732,165.919484799833,0.029256414332431847,0.029422979944855727,0.9943389278470075,0.944943247192054,0.9446297924519986
1119,6,899.727527987914,339.9740828483837,0.45330700326468526,0.45381083024470265,0.9988897863461176,0.37855408239833316,0.377863377825815
1120,7,13243.138558821136,8858.211649559864,0.19765278349957832,0.1976677084195753,0.9999244949004756,0.6689156573085886,0.6688906568646817
1121,23,94.98861583001381,28.476310494305107,0.5882270650690409,0.5944196709926992,0.9895820979253319,0.30708131625217605,0.29978656121555325
1122,51,432.68260830577475,48.623701971744936,0.7384517485837492,0.7401584308825256,0.9976941662385153,0.11442400737628142,0.11237729698019847
1123,25,104.3473454906359,17.691630496995046,0.8906944882493646,0.8992303497421638,0.9905075918586971,0.17742858550390816,0.16954557314141439
1124,347,4816.407182613704,1698.5570790541328,0.9424985649170029,0.9426942499015115,0.9997924194567549,0.352794981746183,0.3526606066832544
1125,53,56.78565767091666,16.274023726425842,0.5832206687735547,0.5934912316708522,0.9826946678413718,0.29893271830182533,0.2865868670701466
1126,136,72.62039078666166,22.05752653987274,0.3738965499460553,0.37904519409263476,0.9864168066847427,0.3131948403627632,0.3037373704676358
1127,22,40.171519164137095,15.877213263320694,0.28427317680356745,0.2913496624012879,0.9757113650333539,0.40992447220703426,0.39523556971913054
1128,8,112701.58329401178,46873.603333387044,0.33838656537144907,0.3383895678719949,0.9999911270889208,0.4159141872649305,0.41590900467746666
1129,79,50.00910871230601,20.04312046761342,0.22755801037003046,0.23210834162426508,0.9803956582413541,0.41253652531546275,0.40078939584622714
1130,256,2535.6133255608675,1821.686893998685,0.16944096839526335,0.1695077928462501,0.9996057735761603,0.7185513360005995,0.71844033774185
1131,6,1049.7157025353574,652.0147152710363,0.2533107319926165,0.25355204564676187,0.9990482677687343,0.6214951520143117,0.6211345735766723
1132,33,15.856309487608053,9.410182580035748,0.23307568932618727,0.24777492873674106,0.9406750332428846,0.6175837354961247,0.5934661269944276
1133,14,14.582424867287035,11.863692977729688,0.08779851585019299,0.09381936057589789,0.9358251357849091,0.8255257501504201,0.8135610562509177
1134,27,22.539651146343985,11.85629678185187,0.2844208366051317,0.2970395251002847,0.9575184868380975,0.5461549409515621,0.5260195335265873
1135,40,69580.98133732921,352.5489817942692,2.706144457292003,2.706183349305385,0.9999856284632777,0.0050810421749890285,0.005066743455156354
1136,69,19.706851240772362,10.660729177487456,0.3982911862616098,0.41850198409001027,0.9517068052321263,0.5631338653038255,0.5409656290209879
1137,33,142.76200919470296,48.17996364066122,0.3339866032000961,0.3363260673550492,0.9930440593756195,0.34209290699363226,0.33748448843243717
1138,889,2124.7279866689537,9.566525408332257,0.6974057280605079,0.6977339610072362,0.9995295729245365,0.004970779645654548,0.004502470654293115
1139,22,631.765596554448,42.51894788590895,0.6442549820502954,0.6452747510683678,0.9984196359513773,0.0687757806727791,0.06730177793441226
1140,54,10.950456510477203,6.8455395396663485,0.17211760689684796,0.18783545452559003,0.916321188305796,0.6565054257791749,0.6251373660190932
1141,80,60542.30114503247,2569.9477582227623,0.9971456829467275,0.9971621531776914,0.999983482896025,0.0424646114367635,0.04244879546395682
1142,15,1087.1844071670414,175.52228554280612,1.027501608827024,1.0284467121618894,0.9990810381095206,0.1622172532340919,0.16144665466659683
1143,37,6748.126736095419,179.28223464494695,0.7711348021493343,0.7712490760556059,0.999851832683086,0.0267119349946073,0.026567704143132722
1144,807,113.28320937804153,0.12694058996775756,0.9789717071979901,0.9876135148636879,0.9912498082138026,0.00986094629386816,0.0011205596192471869
