material1,material2,material3,material4
dataset2329,dataset1088,dataset3170,dataset5490
dataset2166,dataset8165,dataset306,dataset7946
dataset6596,dataset3574,dataset9611,dataset3299
dataset1352,dataset4761,dataset2029,dataset6586
dataset1680,dataset1661,dataset2234,dataset6860
dataset8177,dataset2612,dataset975,dataset8091
dataset2286,dataset7912,dataset2676,dataset946
dataset7088,dataset9800,dataset536,dataset965
dataset6071,dataset3784,dataset1038,dataset6713
dataset9016,dataset9146,dataset4454,dataset760
dataset3421,dataset9519,dataset935,dataset483
dataset2441,dataset3283,dataset1288,dataset736
dataset441,dataset6141,dataset9087,dataset4923
dataset7699,dataset3239,dataset9341,dataset1304
dataset4913,dataset4024,dataset2614,dataset2643
dataset4434,dataset5138,dataset1412,dataset7105
dataset7241,dataset4187,dataset8764,dataset391
dataset6089,dataset8382,dataset7714,dataset7749
dataset1578,dataset7109,dataset2227,dataset5306
dataset8288,dataset3276,dataset8552,dataset5463
dataset4733,dataset1966,dataset8357,dataset1870
dataset551,dataset3718,dataset9540,dataset960
dataset1403,dataset9429,dataset4141,dataset262
dataset3959,dataset4066,dataset1430,dataset7948
dataset3845,dataset5611,dataset5331,dataset4516
dataset4319,dataset7668,dataset1883,dataset425
dataset1140,dataset6202,dataset438,dataset9607
dataset1483,dataset3558,dataset9386,dataset1511
dataset3220,dataset6773,dataset5780,dataset1990
dataset6365,dataset1333,dataset5760,dataset491
dataset7244,dataset8141,dataset968,dataset8017
dataset5300,dataset6372,dataset9018,dataset2412
dataset7931,dataset902,dataset318,dataset3536
dataset5991,dataset5233,dataset8008,dataset8688
dataset8083,dataset4532,dataset2544,dataset2151
dataset5084,dataset4993,dataset8422,dataset6719
dataset8350,dataset3683,dataset3841,dataset4926
dataset8946,dataset6272,dataset7436,dataset5081
dataset8591,dataset7834,dataset1289,dataset5086
dataset5053,dataset4888,dataset516,dataset8027
dataset8421,dataset5303,dataset7171,dataset9347
dataset290,dataset6820,dataset9335,dataset2491
dataset3592,dataset9439,dataset9898,dataset8683
dataset119,dataset4689,dataset5080,dataset2261
dataset4611,dataset1930,dataset9356,dataset8726
dataset3666,dataset2621,dataset3682,dataset5921
dataset196,dataset5966,dataset7982,dataset5656
dataset5727,dataset8155,dataset2410,dataset9780
dataset2939,dataset6369,dataset3334,dataset2128
dataset877,dataset7831,dataset1203,dataset123
dataset5244,dataset1461,dataset3337,dataset1005
dataset6260,dataset8763,dataset2058,dataset3229
dataset6311,dataset1555,dataset2451,dataset4170
dataset7985,dataset4042,dataset6007,dataset16
dataset6991,dataset7647,dataset6533,dataset1660
dataset7821,dataset2951,dataset2017,dataset3022
dataset3916,dataset2038,dataset3065,dataset3338
dataset6143,dataset4495,dataset6538,dataset8545
dataset8304,dataset6693,dataset5584,dataset7305
dataset5887,dataset7380,dataset1789,dataset6481
dataset6368,dataset3635,dataset1064,dataset2539
dataset9677,dataset2110,dataset5288,dataset1147
dataset4329,dataset6244,dataset8970,dataset6197
dataset7772,dataset6890,dataset3326,dataset7071
dataset9423,dataset8674,dataset2165,dataset6099
dataset6129,dataset8760,dataset3600,dataset4687
dataset1965,dataset3108,dataset3309,dataset146
dataset1159,dataset466,dataset3802,dataset6782
dataset433,dataset7047,dataset1244,dataset8224
dataset8268,dataset1449,dataset8736,dataset6135
dataset164,dataset8519,dataset133,dataset7649
dataset7840,dataset905,dataset5206,dataset3677
dataset3243,dataset9911,dataset6988,dataset4131
dataset4802,dataset8693,dataset4822,dataset5526
dataset3371,dataset7341,dataset1024,dataset7117
dataset3384,dataset2230,dataset537,dataset3642
dataset2201,dataset1568,dataset2246,dataset9617
dataset6966,dataset3938,dataset1444,dataset3378
dataset6741,dataset8361,dataset1904,dataset3463
dataset3982,dataset6594,dataset9449,dataset545
dataset9047,dataset1601,dataset5971,dataset1292
dataset7617,dataset4423,dataset6072,dataset6808
dataset282,dataset3429,dataset67,dataset4320
dataset8369,dataset2357,dataset3837,dataset4702
dataset7206,dataset3977,dataset1599,dataset1276
dataset7825,dataset1834,dataset9868,dataset2134
dataset2688,dataset4793,dataset5827,dataset4916
dataset6124,dataset7371,dataset7872,dataset8828
dataset2723,dataset5510,dataset5881,dataset1879
dataset1928,dataset1537,dataset5770,dataset5029
dataset2690,dataset6126,dataset6011,dataset9359
dataset8579,dataset9768,dataset3739,dataset4943
dataset4130,dataset3214,dataset4347,dataset7118
dataset9949,dataset9806,dataset6865,dataset5645
dataset8373,dataset9900,dataset9990,dataset9959
dataset5038,dataset1895,dataset4286,dataset8586
dataset1987,dataset4715,dataset6342,dataset3430
dataset4560,dataset8406,dataset8192,dataset5005
dataset6897,dataset1107,dataset489,dataset1832
dataset3062,dataset9482,dataset5578,dataset2694
dataset3557,dataset5771,dataset9560,dataset8342
dataset1078,dataset5586,dataset6206,dataset5294
dataset1338,dataset4998,dataset8025,dataset5485
dataset9840,dataset4465,dataset1257,dataset4288
dataset9078,dataset2279,dataset1517,dataset2719
dataset2144,dataset4272,dataset5160,dataset4196
dataset3923,dataset1116,dataset9903,dataset7689
dataset914,dataset1756,dataset5393,dataset8
dataset1433,dataset464,dataset4164,dataset4314
dataset5229,dataset6552,dataset5316,dataset6859
dataset4649,dataset3610,dataset628,dataset5224
dataset8448,dataset511,dataset8387,dataset2844
dataset4365,dataset5250,dataset9853,dataset7168
dataset1111,dataset4380,dataset2439,dataset8058
dataset6967,dataset7552,dataset5359,dataset8900
dataset1836,dataset3884,dataset4328,dataset9530
dataset4742,dataset838,dataset5077,dataset4711
dataset3149,dataset8858,dataset3084,dataset3363
dataset107,dataset6252,dataset5609,dataset6691
dataset8933,dataset9844,dataset9027,dataset3377
dataset849,dataset2640,dataset3825,dataset4364
dataset3481,dataset5289,dataset2513,dataset7288
dataset3173,dataset4929,dataset5863,dataset5212
dataset2268,dataset8746,dataset6668,dataset7295
dataset4803,dataset6949,dataset9446,dataset8646
dataset2219,dataset5754,dataset495,dataset826
dataset3753,dataset6969,dataset3894,dataset2566
dataset5723,dataset7075,dataset8318,dataset9692
dataset2142,dataset9816,dataset6241,dataset7201
dataset4692,dataset9901,dataset6463,dataset6440
dataset9976,dataset9422,dataset735,dataset7928
dataset5133,dataset7545,dataset9783,dataset8712
dataset3546,dataset7842,dataset976,dataset6240
dataset351,dataset5371,dataset7142,dataset649
dataset6930,dataset1824,dataset8113,dataset2625
dataset9870,dataset561,dataset9067,dataset5141
dataset5191,dataset1846,dataset998,dataset2671
dataset2173,dataset7569,dataset3911,dataset8816
dataset4696,dataset2691,dataset6001,dataset6185
dataset4169,dataset9556,dataset7360,dataset1779
dataset1410,dataset6356,dataset7044,dataset8059
dataset9544,dataset5607,dataset2712,dataset8651
dataset4072,dataset4442,dataset7324,dataset2235
dataset7592,dataset2181,dataset2920,dataset208
dataset5258,dataset353,dataset9326,dataset5001
dataset7802,dataset3472,dataset5434,dataset7141
dataset5633,dataset7456,dataset480,dataset9094
dataset1119,dataset9413,dataset6847,dataset6831
dataset6998,dataset5116,dataset9672,dataset3282
dataset5275,dataset2781,dataset1579,dataset3632
dataset8851,dataset9349,dataset2965,dataset5132
dataset9100,dataset7612,dataset8706,dataset8503
dataset5884,dataset4651,dataset2809,dataset8926
dataset8307,dataset3117,dataset1317,dataset5068
dataset930,dataset6472,dataset2683,dataset1380
dataset6843,dataset8880,dataset2870,dataset6074
dataset7072,dataset8972,dataset1354,dataset3248
dataset3815,dataset1786,dataset3051,dataset7139
dataset9416,dataset9051,dataset6407,dataset2607
dataset9680,dataset7445,dataset4275,dataset178
dataset9663,dataset9710,dataset1039,dataset3040
dataset763,dataset6224,dataset7936,dataset7469
dataset5493,dataset3494,dataset4529,dataset9468
dataset1359,dataset5682,dataset3925,dataset805
dataset9173,dataset7595,dataset9616,dataset6002
dataset7986,dataset1734,dataset676,dataset4508
dataset4983,dataset6995,dataset152,dataset8115
dataset3392,dataset1908,dataset6301,dataset6093
dataset828,dataset6120,dataset6868,dataset5166
dataset4628,dataset9454,dataset959,dataset6609
dataset1109,dataset7030,dataset9440,dataset8214
dataset6414,dataset9053,dataset5249,dataset7538
dataset1277,dataset9729,dataset600,dataset4488
dataset1587,dataset1541,dataset3674,dataset3223
dataset6830,dataset4579,dataset3781,dataset3543
dataset56,dataset6690,dataset5704,dataset3179
dataset928,dataset7419,dataset6098,dataset7223
dataset372,dataset5509,dataset6326,dataset5254
dataset3869,dataset5452,dataset8547,dataset6724
dataset1284,dataset7845,dataset3066,dataset1776
dataset2806,dataset8573,dataset579,dataset3945
dataset2577,dataset9451,dataset1127,dataset4902
dataset4475,dataset3380,dataset1630,dataset7333
dataset6644,dataset3328,dataset6211,dataset9683
dataset8048,dataset4527,dataset8110,dataset4425
dataset9328,dataset5947,dataset7237,dataset6527
dataset7136,dataset6105,dataset3264,dataset3478
dataset618,dataset7001,dataset25,dataset3587
dataset6867,dataset4424,dataset9696,dataset2816
dataset8309,dataset4453,dataset7290,dataset2236
dataset8985,dataset7069,dataset6530,dataset707
dataset8920,dataset5733,dataset7581,dataset1844
dataset865,dataset5577,dataset1254,dataset4653
dataset9408,dataset8191,dataset9228,dataset3774
dataset334,dataset5188,dataset500,dataset9023
dataset3227,dataset9980,dataset5035,dataset9167
dataset597,dataset2729,dataset3933,dataset4266
dataset3877,dataset9965,dataset3521,dataset1519
dataset5079,dataset5821,dataset7783,dataset4449
dataset2393,dataset1336,dataset3820,dataset3482
dataset5623,dataset1958,dataset4878,dataset109
dataset868,dataset5616,dataset6415,dataset4149
dataset9602,dataset2642,dataset4643,dataset6464
dataset6219,dataset1193,dataset2946,dataset9881
dataset6196,dataset8659,dataset2198,dataset2143
dataset1840,dataset1703,dataset5696,dataset9925
dataset9871,dataset3796,dataset5572,dataset708
dataset8522,dataset5220,dataset7598,dataset6389
dataset1215,dataset2904,dataset2516,dataset7987
dataset1113,dataset3912,dataset9135,dataset7309
dataset3864,dataset9630,dataset7172,dataset4534
dataset520,dataset99,dataset6253,dataset2925
dataset7628,dataset5444,dataset423,dataset3100
dataset9858,dataset5046,dataset8431,dataset1427
dataset5378,dataset184,dataset812,dataset5728
dataset4847,dataset4217,dataset8415,dataset1721
dataset7226,dataset3970,dataset7178,dataset6069
dataset3793,dataset4384,dataset338,dataset4408
dataset1416,dataset5024,dataset6737,dataset3638
dataset413,dataset5552,dataset4553,dataset7428
dataset8213,dataset5104,dataset8669,dataset5147
dataset9951,dataset6384,dataset64,dataset8748
dataset4730,dataset6682,dataset7639,dataset3814
dataset8263,dataset5642,dataset7437,dataset3410
dataset2342,dataset588,dataset2705,dataset9880
dataset1684,dataset6209,dataset6687,dataset2066
dataset5423,dataset8378,dataset1622,dataset7962
dataset6298,dataset2609,dataset7239,dataset2760
dataset6875,dataset3069,dataset2584,dataset448
dataset6631,dataset1559,dataset1989,dataset3116
dataset6948,dataset2361,dataset2093,dataset4901
dataset436,dataset6066,dataset2963,dataset925
dataset2696,dataset9354,dataset245,dataset964
dataset89,dataset3107,dataset78,dataset9575
dataset5266,dataset7561,dataset2177,dataset6183
dataset4531,dataset4486,dataset5678,dataset7347
dataset1972,dataset936,dataset986,dataset8353
dataset7149,dataset7765,dataset3875,dataset4985
dataset2679,dataset654,dataset6461,dataset1319
dataset9085,dataset4354,dataset3409,dataset9388
dataset6600,dataset3737,dataset6906,dataset3254
dataset6550,dataset1535,dataset7349,dataset5865
dataset124,dataset2259,dataset6787,dataset7923
dataset1542,dataset8696,dataset1898,dataset8481
dataset8433,dataset1428,dataset9619,dataset2811
dataset9942,dataset8568,dataset8932,dataset9935
dataset7329,dataset2364,dataset6575,dataset5956
dataset4105,dataset6225,dataset4057,dataset6076
dataset2802,dataset3540,dataset6491,dataset3073
dataset2297,dataset8430,dataset8821,dataset8134
dataset4120,dataset7747,dataset635,dataset1747
dataset3914,dataset1246,dataset9395,dataset844
dataset7963,dataset5172,dataset8974,dataset6748
dataset8384,dataset6456,dataset1666,dataset7195
dataset2770,dataset2310,dataset3369,dataset8142
dataset547,dataset7874,dataset4707,dataset3105
dataset6977,dataset3137,dataset6978,dataset3582
dataset2857,dataset6410,dataset7252,dataset5409
dataset8959,dataset5857,dataset6457,dataset8756
dataset266,dataset7143,dataset3135,dataset4608
dataset8505,dataset4675,dataset5576,dataset3776
dataset3159,dataset8195,dataset6718,dataset224
dataset9929,dataset1692,dataset9198,dataset9093
dataset1640,dataset5312,dataset7663,dataset5898
dataset3118,dataset7121,dataset2316,dataset9764
dataset5772,dataset814,dataset9624,dataset8793
dataset723,dataset2262,dataset9064,dataset5686
dataset2726,dataset8305,dataset604,dataset9396
dataset5979,dataset787,dataset276,dataset9638
dataset757,dataset9836,dataset8984,dataset1783
dataset477,dataset190,dataset2103,dataset1564
dataset5337,dataset5978,dataset6411,dataset8551
dataset3655,dataset5734,dataset656,dataset7271
dataset7862,dataset1188,dataset2919,dataset355
dataset1978,dataset599,dataset6306,dataset4027
dataset4510,dataset729,dataset5515,dataset5051
dataset7317,dataset7211,dataset726,dataset7100
dataset8196,dataset3025,dataset5872,dataset9075
dataset5183,dataset3525,dataset1163,dataset8848
dataset3428,dataset1210,dataset651,dataset388
dataset9813,dataset337,dataset2360,dataset7597
dataset2758,dataset3184,dataset4321,dataset2587
dataset6223,dataset9019,dataset9430,dataset2740
dataset4050,dataset5269,dataset9204,dataset3286
dataset8437,dataset9230,dataset4336,dataset2704
dataset8971,dataset2175,dataset8877,dataset4352
dataset7043,dataset7609,dataset4922,dataset4973
dataset5234,dataset9336,dataset6574,dataset7670
dataset9299,dataset117,dataset6508,dataset3083
dataset6177,dataset678,dataset5291,dataset4710
dataset6426,dataset2035,dataset6018,dataset2436
dataset7050,dataset8656,dataset1095,dataset3405
dataset5239,dataset2266,dataset6663,dataset8536
dataset8770,dataset7284,dataset211,dataset5819
dataset3027,dataset8578,dataset2812,dataset8308
dataset4153,dataset8624,dataset7233,dataset7009
dataset9028,dataset265,dataset5217,dataset4255
dataset983,dataset869,dataset9827,dataset821
dataset1761,dataset6645,dataset4228,dataset9048
dataset1023,dataset1991,dataset7748,dataset8150
dataset7031,dataset3607,dataset2399,dataset1672
dataset6848,dataset3986,dataset3269,dataset9276
dataset5126,dataset2443,dataset6130,dataset2324
dataset5148,dataset898,dataset6904,dataset2562
dataset2896,dataset8631,dataset3300,dataset7406
dataset6711,dataset48,dataset5120,dataset4911
dataset6936,dataset6692,dataset4652,dataset4067
dataset5090,dataset9412,dataset8411,dataset204
dataset3333,dataset2538,dataset3749,dataset2515
dataset8593,dataset362,dataset3273,dataset6806
dataset7533,dataset2213,dataset2507,dataset5163
dataset7332,dataset7756,dataset5812,dataset2773
dataset3608,dataset7580,dataset9978,dataset9774
dataset9190,dataset4623,dataset132,dataset218
dataset8872,dataset336,dataset5624,dataset347
dataset8453,dataset8847,dataset1828,dataset3339
dataset7794,dataset5925,dataset8690,dataset3465
dataset8018,dataset4633,dataset8324,dataset1888
dataset7983,dataset1339,dataset4291,dataset4381
dataset3166,dataset1396,dataset1040,dataset7553
dataset915,dataset5504,dataset50,dataset836
dataset2067,dataset7164,dataset9562,dataset522
dataset7848,dataset2877,dataset1027,dataset6577
dataset9647,dataset6579,dataset6167,dataset230
dataset8983,dataset8354,dataset4669,dataset8963
dataset5327,dataset6294,dataset4695,dataset5954
dataset9545,dataset766,dataset5407,dataset6662
dataset2709,dataset1528,dataset9221,dataset843
dataset2431,dataset4612,dataset1639,dataset6216
dataset4294,dataset2012,dataset6188,dataset4469
dataset8112,dataset811,dataset1234,dataset6671
dataset8476,dataset370,dataset5842,dataset4250
dataset4686,dataset6432,dataset1524,dataset7063
dataset9756,dataset1161,dataset8323,dataset3993
dataset3470,dataset9947,dataset4468,dataset6286
dataset83,dataset375,dataset1492,dataset3740
dataset1561,dataset9480,dataset7537,dataset4635
dataset1258,dataset7566,dataset5674,dataset4703
dataset8903,dataset1243,dataset4258,dataset4363
dataset1196,dataset7894,dataset5356,dataset9242
dataset4261,dataset1534,dataset4921,dataset9614
dataset2400,dataset3047,dataset3504,dataset9885
dataset5962,dataset7297,dataset1543,dataset841
dataset8629,dataset4780,dataset3898,dataset8772
dataset9781,dataset5831,dataset2208,dataset7652
dataset1777,dataset3961,dataset2610,dataset335
dataset8298,dataset7847,dataset6005,dataset9612
dataset3188,dataset1331,dataset6345,dataset7482
dataset9506,dataset5314,dataset8394,dataset2522
dataset6088,dataset6339,dataset1997,dataset447
dataset8845,dataset1030,dataset6237,dataset7154
dataset4451,dataset3773,dataset2330,dataset1936
dataset1399,dataset9074,dataset8493,dataset9899
dataset2732,dataset7273,dataset5601,dataset1868
dataset698,dataset1785,dataset7224,dataset5469
dataset4447,dataset8412,dataset3271,dataset9223
dataset2852,dataset7257,dataset1547,dataset5628
dataset2889,dataset1724,dataset9568,dataset1827
dataset4445,dataset3206,dataset661,dataset6606
dataset533,dataset8475,dataset4736,dataset9588
dataset172,dataset3733,dataset7500,dataset8997
dataset5800,dataset2532,dataset4033,dataset9834
dataset7819,dataset3167,dataset5658,dataset5621
dataset6589,dataset3216,dataset4023,dataset4032
dataset9700,dataset1738,dataset8501,dataset29
dataset6110,dataset1688,dataset9689,dataset4690
dataset4026,dataset225,dataset6553,dataset8541
dataset8336,dataset8056,dataset2782,dataset7249
dataset7175,dataset1957,dataset8698,dataset7641
dataset2601,dataset1141,dataset4489,dataset7092
dataset9379,dataset4640,dataset8473,dataset1841
dataset4893,dataset4717,dataset6123,dataset9736
dataset2592,dataset7880,dataset17,dataset3201
dataset4674,dataset7967,dataset19,dataset6551
dataset452,dataset6469,dataset943,dataset5174
dataset1658,dataset2275,dataset8009,dataset462
dataset3878,dataset9728,dataset1771,dataset1874
dataset8783,dataset5491,dataset1839,dataset9826
dataset209,dataset791,dataset556,dataset8904
dataset5344,dataset2472,dataset3036,dataset1063
dataset981,dataset7005,dataset7757,dataset1571
dataset1736,dataset852,dataset470,dataset1096
dataset6514,dataset3595,dataset8919,dataset2528
dataset3265,dataset3348,dataset5177,dataset2169
dataset5082,dataset7603,dataset4222,dataset7339
dataset5563,dataset5570,dataset9659,dataset5142
dataset1241,dataset3255,dataset3736,dataset9583
dataset4071,dataset9185,dataset5660,dataset8916
dataset467,dataset8513,dataset4124,dataset4749
dataset6238,dataset8967,dataset4506,dataset1671
dataset1010,dataset9896,dataset2578,dataset7693
dataset5437,dataset6160,dataset3863,dataset5299
dataset2749,dataset2764,dataset2619,dataset4123
dataset9564,dataset3070,dataset2863,dataset1977
dataset1501,dataset970,dataset5362,dataset6700
dataset6341,dataset4559,dataset7228,dataset1091
dataset921,dataset2804,dataset2404,dataset9571
dataset1825,dataset1668,dataset4359,dataset4331
dataset341,dataset7662,dataset8429,dataset9188
dataset7885,dataset8174,dataset7350,dataset1647
dataset1705,dataset6707,dataset7742,dataset3728
dataset2559,dataset5432,dataset9635,dataset5997
dataset5980,dataset8035,dataset2841,dataset9686
dataset3491,dataset4585,dataset1128,dataset8447
dataset5669,dataset4954,dataset2481,dataset6418
dataset9312,dataset2019,dataset4344,dataset5043
dataset4946,dataset3045,dataset2785,dataset772
dataset7823,dataset2313,dataset4964,dataset2853
dataset2733,dataset774,dataset5304,dataset8600
dataset4387,dataset5826,dataset6889,dataset854
dataset764,dataset5683,dataset2593,dataset9910
dataset8808,dataset385,dataset9024,dataset5533
dataset5069,dataset2645,dataset2652,dataset7029
dataset8572,dataset2828,dataset4550,dataset9960
dataset2465,dataset8684,dataset2298,dataset6246
dataset3547,dataset962,dataset93,dataset5996
dataset3668,dataset2214,dataset4738,dataset9061
dataset1925,dataset7565,dataset1723,dataset1373
dataset4168,dataset7316,dataset6290,dataset7763
dataset9400,dataset590,dataset6747,dataset4350
dataset528,dataset2663,dataset7606,dataset8374
dataset5748,dataset3155,dataset2715,dataset3386
dataset4148,dataset7890,dataset7130,dataset8077
dataset3873,dataset6,dataset8479,dataset8562
dataset6409,dataset4404,dataset1470,dataset514
dataset7779,dataset2557,dataset4957,dataset5194
dataset2183,dataset8500,dataset8019,dataset8509
dataset2408,dataset4117,dataset846,dataset687
dataset8583,dataset458,dataset4604,dataset340
dataset8779,dataset3145,dataset5988,dataset1558
dataset6016,dataset8392,dataset3023,dataset9070
dataset3374,dataset2434,dataset8720,dataset9760
dataset546,dataset2673,dataset7990,dataset5030
dataset4397,dataset2010,dataset8326,dataset4856
dataset4055,dataset804,dataset320,dataset2933
dataset2979,dataset9007,dataset2069,dataset4157
dataset3509,dataset9809,dataset2272,dataset587
dataset2498,dataset521,dataset6428,dataset4162
dataset4639,dataset5688,dataset435,dataset2591
dataset5879,dataset2649,dataset4178,dataset7053
dataset4444,dataset6529,dataset5811,dataset5594
dataset4114,dataset7291,dataset839,dataset4357
dataset8810,dataset5019,dataset7346,dataset7294
dataset7423,dataset6360,dataset2796,dataset5930
dataset4060,dataset9606,dataset9503,dataset5878
dataset8518,dataset7938,dataset5559,dataset710
dataset3942,dataset1268,dataset9111,dataset9393
dataset8149,dataset1018,dataset3966,dataset9316
dataset9987,dataset505,dataset9376,dataset8427
dataset1422,dataset4403,dataset603,dataset7310
dataset5074,dataset8546,dataset6735,dataset3237
dataset8063,dataset1384,dataset2411,dataset1818
dataset5709,dataset1682,dataset4407,dataset9145
dataset2245,dataset449,dataset2549,dataset2799
dataset3186,dataset9234,dataset8532,dataset8148
dataset7034,dataset5643,dataset5777,dataset5026
dataset8817,dataset9988,dataset8554,dataset4664
dataset6728,dataset5308,dataset9031,dataset7734
dataset523,dataset863,dataset105,dataset4842
dataset1716,dataset5804,dataset4795,dataset8499
dataset824,dataset3950,dataset2727,dataset1114
dataset5268,dataset6647,dataset758,dataset9825
dataset4008,dataset2547,dataset8441,dataset91
dataset5700,dataset4997,dataset8617,dataset9424
dataset1180,dataset2373,dataset5596,dataset3035
dataset3382,dataset111,dataset7841,dataset4182
dataset798,dataset2948,dataset5451,dataset4302
dataset6638,dataset6173,dataset4813,dataset3085
dataset5028,dataset8700,dataset170,dataset3804
dataset5187,dataset1700,dataset4192,dataset229
dataset4152,dataset2100,dataset9972,dataset1085
dataset3702,dataset4535,dataset1821,dataset648
dataset8498,dataset9608,dataset2232,dataset5257
dataset1621,dataset2106,dataset8250,dataset539
dataset1383,dataset8751,dataset5457,dataset7232
dataset9550,dataset3741,dataset743,dataset3077
dataset4709,dataset1931,dataset5139,dataset5750
dataset1726,dataset7871,dataset7215,dataset7259
dataset4886,dataset3765,dataset4326,dataset5098
dataset558,dataset9946,dataset4879,dataset3662
dataset7501,dataset9701,dataset9157,dataset2689
dataset8111,dataset1683,dataset7780,dataset7260
dataset2348,dataset1584,dataset8604,dataset7830
dataset1362,dataset6453,dataset9022,dataset8804
dataset9351,dataset6651,dataset2527,dataset2938
dataset9867,dataset8329,dataset4663,dataset7574
dataset5710,dataset6909,dataset9320,dataset8648
dataset5383,dataset7623,dataset6422,dataset7922
dataset1742,dataset5564,dataset5641,dataset6595
dataset1704,dataset8639,dataset1881,dataset2558
dataset4670,dataset8413,dataset3019,dataset9920
dataset8211,dataset9367,dataset8460,dataset3464
dataset1764,dataset3176,dataset366,dataset8775
dataset9872,dataset881,dataset4009,dataset3717
dataset1014,dataset548,dataset9793,dataset6911
dataset5372,dataset415,dataset5860,dataset3315
dataset7147,dataset5015,dataset1665,dataset143
dataset2883,dataset6952,dataset8379,dataset2792
dataset2803,dataset273,dataset5128,dataset106
dataset4450,dataset9918,dataset2534,dataset1397
dataset2062,dataset5943,dataset8805,dataset5874
dataset4376,dataset8626,dataset8222,dataset3599
dataset7076,dataset1207,dataset9095,dataset189
dataset9248,dataset4439,dataset3247,dataset1060
dataset8205,dataset4668,dataset7653,dataset7199
dataset5927,dataset4191,dataset1677,dataset2133
dataset4930,dataset3743,dataset3606,dataset8327
dataset4982,dataset9688,dataset1118,dataset4351
dataset1022,dataset6302,dataset6353,dataset6630
dataset2569,dataset833,dataset7434,dataset3304
dataset9246,dataset6191,dataset8053,dataset2713
dataset4260,dataset2306,dataset365,dataset3456
dataset803,dataset1478,dataset6765,dataset6750
dataset3922,dataset2003,dataset1953,dataset264
dataset2487,dataset1921,dataset1505,dataset8676
dataset6179,dataset5228,dataset442,dataset7680
dataset3811,dataset7659,dataset1172,dataset4764
dataset9805,dataset7054,dataset9787,dataset4503
dataset7146,dataset3288,dataset2990,dataset9948
dataset1830,dataset4883,dataset380,dataset984
dataset2300,dataset7575,dataset2756,dataset5413
dataset9529,dataset3744,dataset13,dataset3865
dataset4458,dataset6271,dataset3819,dataset2416
dataset5226,dataset7816,dataset810,dataset6590
dataset4379,dataset7957,dataset2112,dataset6544
dataset6892,dataset2646,dataset2381,dataset2145
dataset4309,dataset7084,dataset8863,dataset1709
dataset3508,dataset9487,dataset4457,dataset7633
dataset9207,dataset6258,dataset780,dataset4965
dataset5252,dataset9133,dataset9961,dataset1126
dataset3496,dataset2435,dataset2433,dataset2565
dataset8482,dataset9582,dataset7933,dataset1778
dataset5540,dataset8241,dataset5017,dataset1112
dataset9247,dataset2542,dataset2763,dataset9039
dataset5561,dataset7399,dataset4621,dataset8614
dataset2936,dataset6705,dataset6334,dataset9563
dataset6231,dataset5093,dataset1390,dataset7082
dataset478,dataset6627,dataset7455,dataset3147
dataset1746,dataset1549,dataset7793,dataset454
dataset7396,dataset9380,dataset9552,dataset9718
dataset1034,dataset1439,dataset3037,dataset9765
dataset5520,dataset3723,dataset7688,dataset1810
dataset1656,dataset5631,dataset1387,dataset9262
dataset9436,dataset1121,dataset5566,dataset3968
dataset1685,dataset1026,dataset5202,dataset2233
dataset737,dataset3688,dataset6052,dataset2264
dataset2637,dataset215,dataset4866,dataset5453
dataset589,dataset6184,dataset4159,dataset2378
dataset6658,dataset8439,dataset3951,dataset4415
dataset6615,dataset6526,dataset3222,dataset2294
dataset3146,dataset221,dataset1231,dataset5729
dataset6886,dataset3477,dataset2333,dataset1790
dataset403,dataset3122,dataset5983,dataset1536
dataset5448,dataset5060,dataset647,dataset5377
dataset6476,dataset2745,dataset90,dataset614
dataset1190,dataset4047,dataset9991,dataset2339
dataset7671,dataset3059,dataset8432,dataset7375
dataset6689,dataset2351,dataset6149,dataset995
dataset6835,dataset4759,dataset7760,dataset2941
dataset5067,dataset5535,dataset6316,dataset8248
dataset2051,dataset3098,dataset9938,dataset4828
dataset400,dataset1572,dataset7191,dataset9526
dataset7614,dataset5862,dataset2476,dataset8278
dataset4056,dataset7943,dataset7389,dataset3289
dataset3298,dataset5908,dataset9005,dataset4251
dataset3129,dataset6043,dataset2318,dataset307
dataset4540,dataset4063,dataset6228,dataset3086
dataset3296,dataset7682,dataset5546,dataset4
dataset1016,dataset7354,dataset9300,dataset8321
dataset6866,dataset1935,dataset8589,dataset6510
dataset891,dataset7850,dataset147,dataset6807
dataset8592,dataset2992,dataset493,dataset6947
dataset5009,dataset2252,dataset6003,dataset4421
dataset169,dataset6351,dataset2750,dataset8914
dataset22,dataset4523,dataset7917,dataset7276
dataset1061,dataset1715,dataset6205,dataset2665
dataset1787,dataset6524,dataset9493,dataset2135
dataset2656,dataset2721,dataset1211,dataset2703
dataset2011,dataset4762,dataset5465,dataset917
dataset2832,dataset9974,dataset3726,dataset6111
dataset440,dataset1004,dataset2130,dataset5618
dataset2148,dataset1267,dataset2772,dataset3163
dataset6968,dataset4698,dataset3690,dataset4968
dataset5140,dataset4069,dataset1020,dataset6959
dataset3425,dataset1950,dataset6275,dataset7481
dataset1983,dataset1525,dataset853,dataset7930
dataset8860,dataset1857,dataset9801,dataset5886
dataset750,dataset386,dataset5835,dataset7266
dataset4315,dataset7435,dataset8328,dataset3361
dataset8668,dataset1649,dataset8297,dataset6639
dataset5102,dataset6212,dataset7655,dataset9302
dataset6382,dataset2079,dataset6441,dataset1915
dataset2942,dataset3485,dataset5117,dataset5736
