dataset,k,min_mode_cv,median_mode_cv,overlap_achieved
dataset2167,3,0.003035886062509818,0.004040982279930477,0.17653765418545506
dataset2168,3,0.012455872200571268,0.07847748040267243,0.00987476797107558
dataset2169,2,0.017006450122715094,0.03400571246961598,0.00952764250089876
dataset2170,5,0.003142273037555218,0.010646497713872214,0.007763471766805241
dataset2171,5,0.2927157726909975,0.4286659316341453,0.6301727338400216
dataset2172,3,0.06589428566605775,0.07401177914902314,0.24406695257521338
dataset2173,3,0.0009225330067940638,0.001537284079445104,0.013781068005472151
dataset2174,2,1.3842068182354401,1.93060067145308,0.9200058109615484
dataset2175,3,0.3088909840437634,1.0082440059934168,0.45854675518164995
dataset2176,5,0.009427654723030922,0.019066778100849453,0.7472166913297916
dataset2177,4,0.5316663653708057,0.9120198374392219,0.3713217838408413
dataset2178,2,0.7834325421709221,0.8359172685089675,0.39629166066219934
dataset2179,5,0.0047801991801917545,0.011743677087320756,0.05587606574323741
dataset2180,1,0.2831945018336505,0.2831945018336505,0.0
dataset2181,1,1.220930431123292,1.220930431123292,0.0
dataset2182,3,0.11162430439311787,0.18630208503637097,0.01682708775466575
dataset2183,1,0.2799922267704654,0.2799922267704654,0.0
dataset2184,3,0.3847357347479935,0.4411331318590806,0.358944369227649
dataset2185,2,0.26971771100986525,0.4693423078648771,0.034713492160344826
dataset2186,2,0.07776081902575617,0.08859526656960719,0.03857038563127214
dataset2187,3,0.36505060280248286,0.4972600858126602,0.5092545163478223
dataset2188,4,0.00199914726592906,0.0034415002531129387,0.004182984328733409
dataset2189,4,0.23537864188727906,0.7129235824025435,0.12313338628479498
dataset2190,1,0.31551525552614085,0.31551525552614085,0.0
dataset2191,4,0.00844338014705762,0.01782461952344297,0.01287321670262373
dataset2192,2,0.49553808330269716,2.144644330455075,0.19154013162218714
dataset2193,3,0.015355739661331282,0.029852842663384106,0.03699566031105865
dataset2194,5,0.004048812982949655,0.010268531480337214,0.08161799506857141
dataset2195,3,0.18513759479883424,0.2629155527429243,0.09417582992207839
dataset2196,5,0.0697115063887001,0.0827827368173406,0.19388769950621182
dataset2197,4,0.013943534767997938,0.02545019633561566,0.040129824407405486
dataset2198,3,0.13228624383883855,0.41390820867327194,0.08331678709485185
dataset2199,4,0.9573797805938544,1.35775284252845,0.6907250588118362
dataset2200,4,0.07725774290316356,0.10225139997622663,0.07203930710224342
dataset2201,4,0.16256555062751435,0.3414703202181585,0.18285955643313798
dataset2202,3,0.003203870158755485,0.005086909382509832,0.030438198245475345
dataset2203,5,0.017634182869912265,0.0373921270661417,0.8668756923784487
dataset2204,1,0.304236473384089,0.304236473384089,0.0
dataset2205,5,0.0006763218836751596,0.0035248070446764258,0.005104563485936887
dataset2206,2,0.40277771921887257,0.5737685990793335,0.11478609206204378
dataset2207,3,0.042381916620208425,0.25968530088403324,0.1679761953482136
dataset2208,3,0.05814285456328054,0.12895496055139952,0.007555803918893278
dataset2209,3,0.0030307555625787405,0.005736412744022463,0.19675839850967194
dataset2210,5,0.049812144453603754,0.09834447993573577,0.6438843932326752
dataset2211,1,0.46306563386176613,0.46306563386176613,0.0
dataset2212,5,0.04028416177831094,0.07887869021825866,0.08785226460576942
dataset2213,5,0.000655156985402587,0.0021286657886468623,0.008537597593988219
dataset2214,4,0.008691292496678292,0.061544155192019556,0.48272324019531254
dataset2215,1,0.0531971920332726,0.0531971920332726,0.0
dataset2216,4,0.009615864626566637,0.011762756877367886,0.05564469831704285
dataset2217,5,0.006756652372832154,0.017301268983993073,0.010770144698336823
dataset2218,5,0.10810807532331859,0.24407358547851501,0.18802713980011232
dataset2219,2,0.2922529101546548,0.46005444853794153,0.0880199175587473
dataset2220,2,0.3104199842695381,1.2614456064312543,0.19955877755100954
dataset2221,3,0.027007846498110402,0.057007334962340346,0.0047786210834112235
dataset2222,1,1.020458021431733,1.020458021431733,0.0
dataset2223,1,0.749619921604751,0.749619921604751,0.0
dataset2224,5,0.0012249971261298887,0.0023565959058973835,0.052328714121133865
dataset2225,4,0.23917234771750553,0.44737718370159274,0.5823494309714149
dataset2226,3,0.06806011071765564,0.07333824115312164,0.01177213264914947
dataset2227,4,0.004790195826255082,0.00587048719587712,0.09793115547431318
dataset2228,5,0.22073906490971906,0.35735502226744914,0.06820471438771648
dataset2229,4,0.056206340510864,0.254046481206605,0.03758354704168022
dataset2230,5,0.20794427257162748,0.28497112293751065,0.031005637043176194
dataset2231,2,0.19468703805210658,0.27920498964494117,0.7678419923749895
dataset2232,4,0.0010586822750673671,0.0018277306583440731,0.019477144254251247
dataset2233,3,0.06715353006014181,0.14362583897230702,0.4034172424250115
dataset2234,1,0.9806494504649208,0.9806494504649208,0.0
dataset2235,5,0.28305376062134885,0.34883449178913856,0.19281074521001335
dataset2236,2,0.5903781952624381,0.5921423760768123,0.004372792434534878
dataset2237,1,0.7506438593481356,0.7506438593481356,0.0
dataset2238,3,0.029960776476166042,0.046572943768425815,0.008306559038119589
dataset2239,5,0.0005211828152630342,0.0009108405585690925,0.06787760858768294
dataset2240,2,1.2740762001760202,1.5882313718945866,0.5587947230288459
dataset2241,5,0.04374431994426553,0.12798832974459415,0.0704396697266018
dataset2242,2,0.49694879114089857,0.6652418980440745,0.6636169550543187
dataset2243,4,0.012347100548339195,0.03395548450107444,0.11308039150623511
dataset2244,4,0.05377320141284649,0.061502680246214955,0.1958080541263817
dataset2245,3,0.07117293614546466,0.09699740328735633,0.21324348384444566
dataset2246,1,0.9722917905189485,0.9722917905189485,0.0
dataset2247,1,0.7976046686027342,0.7976046686027342,0.0
dataset2248,4,0.4132345049633936,0.7201314566105933,0.586364409096115
dataset2249,3,0.09054722770913891,0.10160785789589441,0.023337586895431296
dataset2250,2,0.17346272887809067,0.3506975775702677,0.10485654137762877
dataset2251,1,0.8375247269848907,0.8375247269848907,0.0
dataset2252,5,0.03800746436998896,0.0578137417519886,0.046137927382643676
dataset2253,1,1.0193338678469404,1.0193338678469404,0.0
dataset2254,1,0.7932713649624016,0.7932713649624016,0.0
dataset2255,1,1.609794213672896,1.609794213672896,0.0
dataset2256,4,0.09662129403840801,0.1563631196157242,0.804612486241426
dataset2257,1,0.17660031806764173,0.17660031806764173,0.0
dataset2258,3,0.0005905574830100393,0.0014277803143219025,0.015563110938269278
dataset2259,3,0.004539849557604085,0.02699666473665713,0.00664305190628698
dataset2260,2,0.7565696902264685,1.0928007662590027,0.7615114119687656
dataset2261,4,0.06573338145447373,0.1218674980117474,0.019246509757340696
dataset2262,5,0.3066775221855113,0.44562995552101736,0.5596638327551454
dataset2263,5,0.09905606776784229,0.20075275624652925,0.05903204274919845
dataset2264,1,1.0301841919681425,1.0301841919681425,0.0
dataset2265,1,0.1876490504606648,0.1876490504606648,0.0
dataset2266,4,0.012624842489076239,0.030923008282984686,0.06721317360402058
dataset2267,4,0.41032000260473667,1.1581795409960693,0.47611045504539135
dataset2268,4,0.021392275911860062,0.04839377008029339,0.02824904609391052
dataset2269,3,0.04529174023084875,0.05064054389704147,0.008856993235807903
dataset2270,5,0.0217989220462128,0.07414962309133619,0.09266922223883096
dataset2271,3,0.034852665161701775,0.11339990264169934,0.06237277564536503
dataset2272,4,0.02102209244343794,0.044520077012912454,0.04901978900025123
dataset2273,4,0.2690553209226092,0.7722540634426606,0.04992176395160385
dataset2274,3,0.0014161846317902753,0.001954216693996521,0.0050842416818178094
dataset2275,1,2.5551130890455265,2.5551130890455265,0.0
dataset2276,1,1.1882563859086268,1.1882563859086268,0.0
dataset2277,2,0.5332877886683616,0.5681822433961214,0.2800913494236632
dataset2278,2,0.3262587548144329,0.4727208127465972,0.006489092809689812
dataset2279,1,4.065855254215618,4.065855254215618,0.0
dataset2280,5,0.05824864028884412,0.13637459467117677,0.015516200231149229
dataset2281,3,0.10585933938058435,0.2472014482046815,0.05191616561776515
dataset2282,1,0.2731687074773425,0.2731687074773425,0.0
dataset2283,3,0.028183430850119127,0.029986817370785172,0.004266782160008594
dataset2284,4,0.087265118037149,0.12370221903142406,0.3274671083473624
dataset2285,2,0.38511331739927757,0.9710209998519795,0.49044245071809073
dataset2286,5,0.005535618086654207,0.01564813020197982,0.27753201063800087
dataset2287,1,0.6560642234087278,0.6560642234087278,0.0
dataset2288,3,0.03417226265836093,0.04350017342957104,0.18531434893631857
dataset2289,4,0.00035389406205677893,0.0015855319120904776,0.050506615109266066
dataset2290,1,1.169857514982145,1.169857514982145,0.0
dataset2291,4,0.0011158929968513734,0.003432094414421104,0.005153748690688823
dataset2292,4,0.01774263594672281,0.047394497801458275,0.0033063344899401433
dataset2293,3,0.011324764249322586,0.05785521374021064,0.30501085218785345
dataset2294,1,0.6961929368028608,0.6961929368028608,0.0
dataset2295,3,0.8187397344698557,0.8884391729573242,0.6150327859194968
dataset2296,3,0.3022365429943376,1.7976703281061719,0.5553967635500221
dataset2297,3,0.0012391445649163324,0.0013652836497476198,0.1374803915666211
dataset2298,1,1.3512969709734466,1.3512969709734466,0.0
dataset2299,2,0.1380682404449953,0.18647510949126395,0.022056823737006872
dataset2300,2,0.09631158065966312,0.10453716287214368,0.20423011233616073
dataset2301,4,0.0017142698645738236,0.0031650911510027815,0.006691750435545922
dataset2302,5,0.0010609388295534906,0.0013091765326321036,0.00672222156607258
dataset2303,3,0.007610034745846336,0.026071169193593084,0.147553314991879
dataset2304,4,0.14320952553234176,0.16705113018993714,0.6552103012352088
dataset2305,5,0.0014097151935424227,0.0031943617243008374,0.024777378775408
dataset2306,2,0.4117692306845242,0.6719011132467405,0.3187601140801901
dataset2307,3,0.21613671449288827,0.2615391874912323,0.3093743820590877
dataset2308,4,0.060747772739634845,0.09450856980674413,0.03681290506754826
dataset2309,4,0.03420656192645926,0.06564299820456856,0.006860294234905002
dataset2310,1,1.4175612298314946,1.4175612298314946,0.0
dataset2311,1,0.5568442222013432,0.5568442222013432,0.0
dataset2312,1,0.9591557278234406,0.9591557278234406,0.0
dataset2313,3,0.04924989819490214,0.21509280493795607,0.17497346637572528
dataset2314,4,0.0025598169180585865,0.00825092674851937,0.055927635950342426
dataset2315,1,3.6030869524623492,3.6030869524623492,0.0
dataset2316,3,0.0007265602290643124,0.0010968814072080434,0.1583425405557313
dataset2317,3,0.518372665303979,0.9325730732188221,0.003988004625140703
dataset2318,2,0.08913708346924903,0.0891740710014044,0.035058909950792604
dataset2319,2,0.08000795242489923,0.1492039908586067,0.006575485992140439
dataset2320,1,1.7906637904645486,1.7906637904645486,0.0
dataset2321,4,0.552965200854626,0.9791774848163391,0.3740937169887715
dataset2322,5,0.00630368775064403,0.013215183372567869,0.003458024972920655
dataset2323,5,0.2321127626144153,0.40513991843738156,0.45415167890228164
dataset2324,5,0.014774360349585208,0.02496161343628442,0.039362320107715364
dataset2325,4,0.017881636890115817,0.026195952032087383,0.007247988992070115
dataset2326,2,0.1671388279858589,0.6048042981089068,0.06732087144463683
dataset2327,5,0.17406476075672037,0.4390116731401348,0.27906187718300346
dataset2328,2,0.4884869288145585,1.0414095418374576,0.5664312930509554
dataset2329,3,0.10510905626812196,0.11253173168445299,0.5355151293032463
dataset2330,3,0.5179536699805096,0.9862101781582053,0.7283059381304628
dataset2331,4,0.5929306654032519,0.6481197269644191,0.8544351726108702
dataset2332,4,0.03943991927693594,0.06904675812382094,0.0291068942334952
dataset2333,4,0.24890087373783196,0.7859548716722324,0.08708720075556294
dataset2334,4,0.16854546408029078,0.3159667807903249,0.6506229992124671
dataset2335,4,0.07466577369367769,0.32772899834716773,0.07564756449851845
dataset2336,4,0.006261793644246246,0.015629409815371066,0.015146115099109589
dataset2337,5,0.10309442494143702,0.14846842799601329,0.26319482008955275
dataset2338,2,0.05293239637810173,0.06595835269658602,0.008730659572216784
dataset2339,3,0.023625443132533723,0.03698655724455741,0.5748914594564593
dataset2340,5,0.00015988082656070898,0.0007551741994626632,0.0036701774397254632
dataset2341,2,1.7908473506794325,3.601606466061841,0.33150540049589106
dataset2342,3,0.0008913351026639523,0.0014612443531587195,0.011061402474312074
dataset2343,3,0.13028880233705462,0.2281426343090771,0.05472689204685938
dataset2344,3,0.15398952737407165,0.20279171519862835,0.12249579427713493
dataset2345,4,0.016313071099651695,0.025389673880914045,0.5715660500227199
dataset2346,1,0.18351756915364245,0.18351756915364245,0.0
dataset2347,5,0.10639325379704447,0.3119764910637234,0.1658290144104245
dataset2348,1,1.823525587304579,1.823525587304579,0.0
dataset2349,1,0.25421166629284736,0.25421166629284736,0.0
dataset2350,5,0.05916806784578454,0.0824560329921878,0.01003622841916936
dataset2351,1,0.23021577989973172,0.23021577989973172,0.0
dataset2352,5,0.14556227474090086,0.5805873658474693,0.6451623714226927
dataset2353,2,0.3987825953979782,0.45232446035556967,0.1603650981712601
dataset2354,5,0.0014209914834648002,0.0057582668080609686,0.04545061609934695
dataset2355,4,0.00099457508837957,0.0026110332906059616,0.05530253478158353
dataset2356,3,0.04637003927979394,0.07759693568087508,0.21595734814102743
dataset2357,2,0.06314994229087982,0.13946672852249992,0.0032943535436083136
dataset2358,1,2.231731554772662,2.231731554772662,0.0
dataset2359,2,0.6989642207754149,1.4716808172947677,0.5558207272216271
dataset2360,5,5.5977108488151455e-05,0.00020886086648744733,0.05347691670994401
dataset2361,3,0.039058172161872795,0.07936254186503838,0.020916930628621006
dataset2362,3,0.2227015992421681,0.4327105205755598,0.29014816632814705
dataset2363,1,0.90128236165137,0.90128236165137,0.0
dataset2364,2,1.6993200117997327,4.205207372510152,0.42994741044456736
dataset2365,5,0.33959492645761286,0.8612265577844893,0.4159847915454824
dataset2366,3,0.0008924774602315562,0.0028068913505368176,0.008039177246471657
dataset2367,1,1.9488741761124475,1.9488741761124475,0.0
dataset2368,4,0.27729045679530323,0.964327365246247,0.4820610898068276
dataset2369,4,0.3086398589432664,0.6045835422417518,0.4852928229676155
dataset2370,3,0.01962290921238341,0.0752075155413531,0.16811916662452395
dataset2371,3,0.05440114995757659,0.12517018052356324,0.003989842362478219
dataset2372,4,0.0010351813431571826,0.003945299353389413,0.06426504131208709
dataset2373,1,0.7952492244211871,0.7952492244211871,0.0
dataset2374,4,0.3704114636682642,1.1685231732568535,0.6229798672285453
dataset2375,2,0.5031240203027693,0.5630285596970832,0.16735259580534076
dataset2376,3,0.5418133118420592,1.029688683316824,0.4384591187756421
dataset2377,5,0.6524826840293786,0.9409579149775852,0.7743471486602339
dataset2378,1,0.6054270418109906,0.6054270418109906,0.0
dataset2379,3,0.11697852714759976,0.16614857519073323,0.06166010044153087
dataset2380,4,0.970496666000641,1.208437074833721,0.8002817788912209
dataset2381,5,0.0012774267672197876,0.007399836481159042,0.0032570266790398566
dataset2382,1,1.3808649634484158,1.3808649634484158,0.0
dataset2383,5,0.2506729063383537,0.8058185277616736,0.16594983793085677
dataset2384,4,0.02869664630354376,0.06603372720240566,0.22871695631028569
dataset2385,4,0.06497360137378817,0.08807898315055158,0.03116403927225206
dataset2386,2,0.1535439948782976,0.44559258868257556,0.3774004266657633
dataset2387,3,0.11812083160127926,0.2114920502335271,0.02305355419235845
dataset2388,4,0.003318804964398395,0.009617155615541308,0.084657486871917
dataset2389,1,1.2452299737536892,1.2452299737536892,0.0
dataset2390,2,0.0031053056126997425,0.012681499378831229,0.3282579208696549
dataset2391,5,0.026271342401665752,0.06673718222306141,0.11379403777052428
dataset2392,1,1.5369809563576435,1.5369809563576435,0.0
dataset2393,5,0.05845975580188874,0.07935727289818575,0.187906714126004
dataset2394,5,0.00021451874046102886,0.000273051769583024,0.012080555597682513
dataset2395,2,0.15322846831127315,0.15459521713985708,0.009389672417230033
dataset2396,5,0.002486232504768869,0.005540591205889651,0.004136653442560858
dataset2397,5,0.022226551801233948,0.042790698802226655,0.006315979458305708
dataset2398,5,0.0012134896639039874,0.0027585167126841824,0.0055893567172869245
dataset2399,1,0.5773603679239431,0.5773603679239431,0.0
dataset2400,3,0.577141343776559,0.5801543784620424,0.355591109729027
dataset2401,2,0.06387745483622947,0.10371080298543094,0.103169365356257
dataset2402,3,0.025558433686112995,0.06012684521083838,0.19802314848870417
dataset2403,2,0.004607895053052116,0.01325753789189242,0.0049422013528691265
dataset2404,4,0.006774779922265927,0.009454515610058542,0.03525272200049576
dataset2405,3,0.2434207749558503,0.32543598740892443,0.3544815865770841
dataset2406,3,0.3668947601843153,0.8101409651415529,0.3537759852396624
dataset2407,1,0.5728000253536741,0.5728000253536741,0.0
dataset2408,3,0.005657062003318631,0.00857289595988738,0.0067677731268578865
dataset2409,3,0.03455264552965943,0.050009811514965995,0.012022046393538799
dataset2410,1,0.9433476698639928,0.9433476698639928,0.0
dataset2411,4,0.06989350276710116,0.2504300497435387,0.18733588757143413
dataset2412,1,0.7341081651184469,0.7341081651184469,0.0
dataset2413,2,0.15725707858816615,0.25443936606456374,0.5623959957926183
dataset2414,2,0.1709963727007606,0.26949003228423646,0.09216967166265486
dataset2415,1,1.367317201835038,1.367317201835038,0.0
dataset2416,5,0.10378049106482726,0.4278831575686972,0.3302329960401067
dataset2417,4,0.2655831823471298,0.39116202474654765,0.10080136235474241
dataset2418,2,0.5610532179513927,0.7118021308228434,0.6492254431646056
dataset2419,2,0.02072260327183674,0.03135274383841974,0.1668522928199463
dataset2420,3,0.06581636858026922,0.24777109623209043,0.11992782862382234
dataset2421,4,0.11596779627656147,0.2948649987419466,0.09579160449426027
dataset2422,4,0.1973293329965403,0.6726849338574277,0.4974175051401228
dataset2423,5,0.00047524403689035697,0.0017030287529925525,0.036031713719053254
dataset2424,2,0.9301348454197758,1.1084214144926579,0.4700572383617392
dataset2425,3,0.6168890326612617,0.9794713079785389,0.49488921073757647
dataset2426,4,0.01880244454720656,0.08376075295035029,0.00815892342093836
dataset2427,4,0.034682826271062055,0.058732294417833134,0.17844841492204208
dataset2428,4,0.3385951148589408,0.7315139157168722,0.522835212538877
dataset2429,4,0.0007234585070400356,0.0011604090394181517,0.014277240925368327
dataset2430,4,0.385095035853515,2.014308159014184,0.47251569177962255
dataset2431,3,0.06273874433120814,0.07833580206660667,0.21087461241619587
dataset2432,5,0.3190996051537889,1.345278311748596,0.5587092620982843
dataset2433,5,0.19806979551418705,0.3980620486846396,0.2305109681751163
dataset2434,1,1.0332686198884147,1.0332686198884147,0.0
dataset2435,1,1.6083241653162352,1.6083241653162352,0.0
dataset2436,2,0.10378787589701945,0.13039305924118305,0.003788320536762523
dataset2437,2,2.546998032776433,3.053699420378079,0.4737893622277575
dataset2438,1,1.1003601321190541,1.1003601321190541,0.0
dataset2439,3,0.0060539871017841786,0.029521487562164578,0.01122620250195428
dataset2440,2,0.1365222713951784,0.2602454844505901,0.0032632762406767735
dataset2441,4,0.09586919338972495,0.37200642939662776,0.6172018293098721
dataset2442,3,0.6273503008189849,0.6796706437342198,0.5643371672322085
dataset2443,1,0.10028116817920536,0.10028116817920536,0.0
dataset2444,3,0.09199474342983793,0.12264332468463666,0.2545196233315584
dataset2445,2,0.17204303016468112,0.1733551025772492,0.05522297028102887
dataset2446,1,1.6117203772222797,1.6117203772222797,0.0
dataset2447,1,8.898896604719104,8.898896604719104,0.0
dataset2448,5,0.0017056604087960499,0.002880545485519336,0.010889606254273711
dataset2449,2,0.180941190336434,0.22291344765693433,0.09176561823242249
dataset2450,4,0.02897201019873796,0.06621322582962028,0.02561112749244421
dataset2451,1,1.185524187321974,1.185524187321974,0.0
dataset2452,3,0.06710886498941669,0.18269873043096202,0.005839880372422841
dataset2453,1,0.3309318277243451,0.3309318277243451,0.0
dataset2454,5,0.03222718159376054,0.09346078237923591,0.21543286995973404
dataset2455,2,0.06409144006315977,0.14551580593103697,0.3206109562102245
dataset2456,1,0.9079116206357366,0.9079116206357366,0.0
dataset2457,2,0.04830801403003705,0.09440136596564316,0.2729642148813907
dataset2458,5,0.003110126669381097,0.004430833085675902,0.06412360104059041
dataset2459,4,0.21173018906966765,0.3072927064707027,0.10143378982429653
dataset2460,3,0.026056292824997558,0.06472576747665114,0.04884358903825131
dataset2461,5,0.0001469288861201296,0.0002640710875118803,0.05129360855412872
dataset2462,3,0.6548786517862017,0.6843831722872741,0.24743743372045976
dataset2463,1,1.2442983637107452,1.2442983637107452,0.0
dataset2464,5,0.37195335940648455,0.6695036986298746,0.6411430523959145
dataset2465,5,0.010132783378003458,0.023919088210486,0.11837599791381244
dataset2466,2,0.45898199334307954,0.675970825715646,0.21296640717392112
dataset2467,4,0.36642241283958404,0.6181432374754752,0.6738249062341418
dataset2468,3,0.02562847945748626,0.05571345541027493,0.010779949034321742
dataset2469,1,2.0278987690321886,2.0278987690321886,0.0
dataset2470,2,0.58048055068999,0.9084238855583422,0.019873598739114123
dataset2471,1,1.1794500693459944,1.1794500693459944,0.0
dataset2472,1,0.16718832332619082,0.16718832332619082,0.0
dataset2473,2,0.06297836883424923,0.14617955821759676,0.004453537282516738
dataset2474,4,0.2490140078217751,1.1201870658568207,0.5301702372030328
dataset2475,5,0.0002452991178535718,0.0003630344748188215,0.007709807794088896
dataset2476,2,0.10896504946596287,0.18904609721432022,0.0034915590997230597
dataset2477,3,0.06198081319638681,0.07677386420863498,0.08017295664670585
dataset2478,3,0.09542404771906533,0.14026627171244088,0.05958777945850289
dataset2479,2,0.11144603024949028,0.11426019583011264,0.003406974677798435
dataset2480,1,3.44893773162075,3.44893773162075,0.0
dataset2481,3,0.06038936334868405,0.09252291695665694,0.04768350239618
dataset2482,4,0.05340438177322434,0.13355617328655192,0.03276582323774115
dataset2483,2,0.6413606464009033,1.5140681010383288,0.3750234031608148
dataset2484,5,0.630963575393032,1.2372757396695775,0.6213948989782063
dataset2485,4,0.5346225877201639,1.1032343212884264,0.6646822403810716
dataset2486,2,0.17891575279119312,0.2846318928576401,0.0049573320358943344
dataset2487,5,0.07556761552279469,0.19423178464933177,0.08310743389076901
dataset2488,2,0.14550721907554318,0.17093012439292438,0.7189819802707482
dataset2489,2,0.07677495622096574,0.13399129221736025,0.006445674591508433
dataset2490,3,0.03681587824661235,0.06313077167818594,0.013654768681893553
dataset2491,1,1.3715470183442833,1.3715470183442833,0.0
dataset2492,1,1.8700536955229519,1.8700536955229519,0.0
dataset2493,1,1.2520696720991007,1.2520696720991007,0.0
dataset2494,3,0.24932225664489818,0.25165652238929537,0.24447121598030477
dataset2495,2,0.6388173085960032,0.6998075016413786,0.7778221817180011
dataset2496,4,0.03011607596894589,0.04843093889538844,0.07452477367832201
dataset2497,2,0.046779700423223866,0.1362270903815506,0.010232255665041292
dataset2498,5,0.0010799934564149308,0.0011831712836788777,0.043693007184914145
dataset2499,3,0.0024503564991304513,0.003504977345583721,0.00551256713427397
dataset2500,1,0.7760587991355617,0.7760587991355617,0.0
dataset2501,1,1.2122953535138632,1.2122953535138632,0.0
dataset2502,1,0.7877255074986477,0.7877255074986477,0.0
dataset2503,5,0.23926787553937043,0.4224302759710863,0.12291728157696272
dataset2504,5,0.019655840836574553,0.04504054162374452,0.08319981173304977
dataset2505,4,0.11279279440398074,0.16167746210363396,0.16567841225331661
dataset2506,2,0.16950003080221596,0.31058638555245466,0.4278929584271456
dataset2507,4,0.0418645223459664,0.06667044254101401,0.004425766178663858
dataset2508,5,0.4760477237178515,1.0902210586128571,0.703590399592166
dataset2509,2,0.0690023272109437,0.181307848987957,0.02368467661452949
dataset2510,3,0.036700476127001724,0.03916398259911877,0.06175583499515999
dataset2511,5,2.2740576308535842e-05,6.585658643112778e-05,0.19033052471917347
dataset2512,1,0.04298546580857354,0.04298546580857354,0.0
dataset2513,4,0.08310113644039506,0.10686412184303545,0.08793130002323846
dataset2514,3,0.764473603674458,0.9672198174445582,0.6638237186235821
dataset2515,3,0.24453701790554702,0.5135866039530318,0.23201292035677104
dataset2516,2,0.25620905941598865,0.2626750243164544,0.017937858056857256
dataset2517,1,1.2220497652406035,1.2220497652406035,0.0
dataset2518,5,0.0597751039369211,0.07030742658119282,0.08393672029085053
dataset2519,4,0.004220744257212663,0.008426895435403273,0.006459934837243921
dataset2520,4,0.009159830807827703,0.028143026975438898,0.007720177400415702
dataset2521,2,0.9377276398995864,1.4270680593684553,0.6728328560353305
dataset2522,1,0.908168752002429,0.908168752002429,0.0
dataset2523,3,0.11394470287932229,0.1603710595795671,0.07268792995345841
dataset2524,4,0.33491507622609673,0.38171738968647073,0.5426112343497241
dataset2525,3,0.07188120740445444,0.10926468727019857,0.030394661000139947
dataset2526,2,0.29029766873764334,0.8613826370290266,0.34708227862091967
dataset2527,4,0.1606980471985463,0.17585725044679845,0.08887177963070723
dataset2528,2,0.3243834014800786,0.43452831112044193,0.08067122151223113
dataset2529,2,0.18549694967723257,0.5754177685437989,0.2985627754592972
dataset2530,3,0.012180954753126673,0.045068025619396275,0.008263174166466209
dataset2531,4,0.003109776475026393,0.014024894281403293,0.11225328450973736
dataset2532,3,0.17117032065985038,0.2760017529592137,0.15292156165166287
dataset2533,2,0.13720813226260406,0.20498958987207871,0.03973162227400589
dataset2534,3,0.03400407448693444,0.038192510761594634,0.008524998087796097
dataset2535,2,0.34686585145993776,0.5147061895885843,0.15701504726574628
dataset2536,1,1.2325483529015389,1.2325483529015389,0.0
dataset2537,3,0.16078741373680194,0.3325519161717333,0.6028308771192644
dataset2538,1,1.775495664545411,1.775495664545411,0.0
dataset2539,4,0.0006460914794655977,0.002610395867131539,0.010998667749547443
dataset2540,2,0.12619511277000975,0.16369318004026762,0.8261798723868808
dataset2541,4,0.6136351152282321,0.9768430013633431,0.8896384478969335
dataset2542,4,0.0003979083181263536,0.0006667309378801888,0.00448431566644737
dataset2543,5,0.006998058590460473,0.012264865681324129,0.04250558574183737
dataset2544,5,0.10287801551543117,0.2998613883892214,0.5203242621836689
dataset2545,1,1.2060977751818442,1.2060977751818442,0.0
dataset2546,3,0.0014682805493881634,0.0028569334485062867,0.09367538517882833
dataset2547,5,0.6316164866100386,1.6116927572097115,0.8197021890514741
dataset2548,3,0.06207833334766108,0.07353598703769375,0.006884706536703828
dataset2549,1,1.017543273641049,1.017543273641049,0.0
dataset2550,4,0.5247506839662681,0.8746513075835964,0.7729254512398809
dataset2551,3,0.7886109484851381,1.0226937516462649,0.8725226515450762
dataset2552,5,0.28906411255355674,0.40256845257307206,0.5467946957155714
dataset2553,3,0.0772632257515638,0.10239370061732622,0.05049918696218351
dataset2554,4,0.00464073549710462,0.00574791359343724,0.0098004139417177
dataset2555,2,0.31993168944173817,0.36676478137532503,0.08753762953144884
dataset2556,4,0.44923612942245794,0.7325700639516992,0.49040472152084696
dataset2557,1,0.8930075184303785,0.8930075184303785,0.0
dataset2558,5,5.46079579319359e-05,9.401920454798618e-05,0.03479836230028766
dataset2559,1,0.819787549850411,0.819787549850411,0.0
dataset2560,2,0.04963918444617004,0.11405825538047158,0.05924758332614755
dataset2561,2,0.0014359472934305064,0.0027380379612146582,0.006164431729615297
dataset2562,4,0.03281351661868178,0.05124796825723811,0.29272144391903737
dataset2563,3,0.026235820076232298,0.056999720920412604,0.012090406498501502
dataset2564,1,0.2800064635786054,0.2800064635786054,0.0
dataset2565,4,0.04154590210276223,0.056128834941855124,0.3463126689113865
dataset2566,2,0.21638567663450162,0.2625888221420569,0.02532294291206576
dataset2567,4,0.005058114690356141,0.008159032433369802,0.0033482200194844785
dataset2568,5,0.02324307714350877,0.05301997465829041,0.15208130368378497
dataset2569,2,0.06208326307529527,0.2805833510126954,0.012498446597853211
dataset2570,2,0.1304868604052816,0.15212131468690437,0.017527934172386128
dataset2571,2,0.03237437503393963,0.07036883596299333,0.04248049630674342
dataset2572,1,1.795683710614021,1.795683710614021,0.0
dataset2573,5,0.00024296522149065315,0.0006450964806133715,0.09617644279287582
dataset2574,2,0.005247954121152142,0.01973234132859344,0.006217499840943429
dataset2575,1,1.3732282041307529,1.3732282041307529,0.0
dataset2576,4,0.6924867425123744,1.2925187720640894,0.5576860527435511
