dataset,k,min_mode_cv,median_mode_cv,overlap_achieved
dataset2670,4,0.09321622660775898,0.3091195154218688,0.5733720087692079
dataset2671,2,0.05140017781057821,0.07611630449282816,0.4813008005522632
dataset2672,3,0.3151913471709944,0.5079791717206285,0.5081411333142948
dataset2673,5,0.03957984845038508,0.05075782333361828,0.6350984514995011
dataset2674,4,0.8383836406170949,1.2599502010863244,0.46727810069422376
dataset2675,4,0.05189702371804497,0.10503613903399774,0.5617002868682796
dataset2676,5,0.09098638757789265,0.206958186750491,0.6217160687769969
dataset2677,4,0.16782564192959468,0.9133317212238614,0.6198641324009313
dataset2678,1,1.1407328764266944,1.1407328764266944,0.0
dataset2679,3,0.03636124467799626,0.04440447471157539,0.6178822566295893
dataset2680,2,0.091110762216283,0.1609845293478509,0.44814365440896564
dataset2681,1,0.8703515116471094,0.8703515116471094,0.0
dataset2682,1,0.9254201783775319,0.9254201783775319,0.0
dataset2683,1,1.0192961074974536,1.0192961074974536,0.0
dataset2684,2,1.0240359712624598,1.1097070648198275,0.671975588919715
dataset2685,1,0.5246180676864606,0.5246180676864606,0.0
dataset2686,5,0.6863463620894661,1.0703000074728184,0.659672403711785
dataset2687,1,0.5439761624849675,0.5439761624849675,0.0
dataset2688,1,0.11407658173486365,0.11407658173486365,0.0
dataset2689,5,0.09744774486941309,0.12553257922528654,0.5605409773831376
dataset2690,2,0.15784638498523823,0.34593242926058765,0.291878251689513
dataset2691,2,0.07499187322414942,0.16199829625500275,0.5215513116933057
dataset2692,1,0.4969096342915124,0.4969096342915124,0.0
dataset2693,5,0.35949014092435455,0.6569615403134901,0.7493702122904089
dataset2694,1,0.9411017911073289,0.9411017911073289,0.0
dataset2695,2,0.5992729519716222,0.9804728317603578,0.7114884003905233
dataset2696,1,1.2938980584449968,1.2938980584449968,0.0
dataset2697,1,1.1471841961674945,1.1471841961674945,0.0
dataset2698,4,0.7536098091920035,0.8766918845660814,0.601328931891647
dataset2699,5,0.0390394655452686,0.18437645389833238,0.6109765703028224
dataset2700,4,0.5047482759636271,0.8488273533618458,0.7037731886261284
dataset2701,4,0.21724504863441013,0.523237768899484,0.6273001385978011
dataset2702,2,0.71442773754554,0.7489654398554983,0.7689735245257533
dataset2703,5,0.2573855230777113,0.5820037772064524,0.6104077090638504
dataset2704,1,0.1933909459940008,0.1933909459940008,0.0
dataset2705,1,1.1996425100400097,1.1996425100400097,0.0
dataset2706,4,0.08009477403428132,0.1222429319199684,0.4610330516724304
dataset2707,5,0.03742567109983396,0.12042443554811404,0.30349346193548243
dataset2708,5,0.12027989418747673,0.21616379907611077,0.4965715619328427
dataset2709,5,0.06019714627111155,0.16923926510602175,0.4662813478851704
dataset2710,1,0.7652693108679623,0.7652693108679623,0.0
dataset2711,1,1.0847086616763162,1.0847086616763162,0.0
dataset2712,1,0.4605062645572206,0.4605062645572206,0.0
dataset2713,3,0.2561780710928314,0.2898830943022571,0.4227330473507329
dataset2714,2,0.28576534211021487,0.31249105731149984,0.34249451166442496
dataset2715,5,0.3284297937425353,1.0675628720769168,0.6945410917415551
dataset2716,3,0.35211242829489287,1.1412811257341247,0.3569552130775951
dataset2717,3,0.31280652997188324,0.551045877536873,0.7361730679291655
dataset2718,3,0.41171469442641384,0.9855846279323777,0.5451686710242951
dataset2719,4,0.49198280359029967,1.107490119185309,0.7881033723050472
dataset2720,4,0.6535735565528301,0.9342687169072135,0.7851393886248911
dataset2721,2,1.067121964088783,1.232487906630603,0.7182959930309057
dataset2722,1,1.2266941856514322,1.2266941856514322,0.0
dataset2723,5,0.6604407513143891,1.4309473139897337,0.5605616348286391
dataset2724,1,0.39209666285863437,0.39209666285863437,0.0
dataset2725,5,0.14997740266638512,0.31670159817531984,0.3882127434967414
dataset2726,2,0.5330240098773172,1.3166786915791986,0.49702831850412643
dataset2727,5,0.49468708763942015,0.912503399224474,0.5677948045204534
dataset2728,1,0.24265405914737337,0.24265405914737337,0.0
dataset2729,2,0.12836709957730552,0.17647992944708402,0.3306502078501663
dataset2730,4,0.3301916853673646,1.0087236132579913,0.6698539877883886
dataset2731,2,0.2176326958968212,0.2496256354903022,0.3468759750049262
dataset2732,1,0.24805826833295777,0.24805826833295777,0.0
dataset2733,2,0.3911057057346362,1.1569442968324872,0.5007599790706627
dataset2734,4,0.34250826055808764,0.9851617880936382,0.6959790794534454
dataset2735,3,0.37954291750018476,1.0061521047289441,0.6090579782410143
dataset2736,5,0.30275998799109577,0.4970512203857918,0.4757310957266586
dataset2737,2,0.6317433219193381,0.7977765544471809,0.832263485588363
dataset2738,5,0.300974565540804,1.0459986565619894,0.5770377233821795
dataset2739,3,0.5802966935494736,0.8235412355192171,0.4790594676809247
dataset2740,2,0.0910525858241985,0.29370825042529874,0.3330567370369685
dataset2741,2,0.24727640183112387,0.4131012949973007,0.46125675592847054
dataset2742,5,0.07766118049389663,0.21611519331356682,0.41478519455658047
dataset2743,5,0.0633084164699273,0.13718591939068214,0.30345569513723225
dataset2744,3,0.9892760417860935,1.0640001121744036,0.809721132172977
dataset2745,4,0.27966790652177964,1.054237223404666,0.6358168906709408
dataset2746,5,0.10085500809796923,0.3545368673548227,0.4198160411454154
dataset2747,5,0.33653128096749674,0.5709405604022244,0.8002478352862958
dataset2748,4,0.04627615281724729,0.0894632138212709,0.6364300279730569
dataset2749,5,0.24969211027902327,0.4216562278841332,0.4487065469265653
dataset2750,1,1.2724160140707386,1.2724160140707386,0.0
dataset2751,1,1.0681961622863012,1.0681961622863012,0.0
dataset2752,1,0.3793308974292578,0.3793308974292578,0.0
dataset2753,4,0.05933163324790872,0.1586369046164563,0.5040679177610902
dataset2754,2,0.155646602625532,0.20170608759920497,0.5182009392747453
dataset2755,5,0.20881706639761885,0.3008833261192516,0.6872949387268633
dataset2756,1,1.284976175930466,1.284976175930466,0.0
dataset2757,5,0.3272657035727618,0.9024420870210687,0.3414492090989725
dataset2758,2,0.6093866281259398,0.7902786555970034,0.4541480400403505
dataset2759,4,0.04386323997366182,0.1043131768280571,0.42215735657888387
dataset2760,1,0.8798224642235081,0.8798224642235081,0.0
dataset2761,2,0.041319226094716895,0.16272771869334177,0.35740333414437236
dataset2762,2,0.14954177179053418,0.17146766937865027,0.7638144556603362
dataset2763,5,0.14083565676127535,0.17043509192117015,0.6204913631688284
dataset2764,3,1.0796427273037608,1.0818824035541665,0.8233503829010704
dataset2765,3,0.1553462208410499,0.18135186416238563,0.5130768767079533
dataset2766,3,0.5361850168841111,1.3155414469829039,0.5518355957648455
dataset2767,5,0.28727705839151924,0.8685894617310631,0.3407025147588724
dataset2768,1,1.104514517918352,1.104514517918352,0.0
dataset2769,5,0.4306197820386572,0.9217200819296237,0.5393997467400529
dataset2770,2,0.4057560181401107,0.45935907118850905,0.9999750664892442
dataset2771,4,0.8505902584176687,0.894678956885705,0.7999937910801674
dataset2772,1,0.2989430059333937,0.2989430059333937,0.0
dataset2773,3,0.3205961711712809,1.395582081701598,0.45663005166688625
dataset2774,3,0.09406451936593359,0.11691917302028276,0.8770337913647634
dataset2775,3,0.530568813315856,1.1808976362672174,0.6373146960890893
dataset2776,1,1.0298369648296501,1.0298369648296501,0.0
dataset2777,4,0.04110602432462051,0.056988619590947594,0.5877673811043165
dataset2778,3,0.4233663090260319,0.44222037819906956,0.6206422704090623
dataset2779,3,0.25057561825114766,0.4192081692332988,0.40577432777546685
dataset2780,3,0.16695308935670616,0.38800259262390197,0.6537235517701419
dataset2781,2,0.3978800446553578,1.01627142356352,0.33919778728804306
dataset2782,3,0.5399189336401743,1.3577704681132492,0.5260804876344977
dataset2783,2,0.08665913751552166,0.15617065151845197,0.3756454111659759
dataset2784,2,0.11655740850277482,0.2961524796048703,0.36871466260683633
dataset2785,5,0.4356125006072024,0.7376446717308923,0.6998703688405776
dataset2786,5,0.5646766241850409,0.978146656676019,0.520586391596489
dataset2787,1,0.12946863561859323,0.12946863561859323,0.0
dataset2788,1,0.3785180142497843,0.3785180142497843,0.0
dataset2789,3,0.4679438413582093,0.9641248283660058,0.6373462364461928
dataset2790,3,0.34014862462456497,0.5025860517322719,0.47865169141551034
dataset2791,2,0.6444069678113327,0.7076544085648733,0.46372806039367154
dataset2792,1,0.956229532464594,0.956229532464594,0.0
dataset2793,5,0.14325218529854317,0.2029273325594435,0.8003581627912937
dataset2794,5,0.5880204638381392,0.8810099952132319,0.6278251320103435
dataset2795,1,1.259844253716876,1.259844253716876,0.0
dataset2796,3,0.6110905693215241,0.713392033616153,0.4350608580034563
dataset2797,3,0.356643375946984,1.0083389368106372,0.7120905523224245
dataset2798,1,1.216584419575106,1.216584419575106,0.0
dataset2799,4,0.3811886358875784,0.5557788329167641,0.408763811262095
dataset2800,2,0.26669711973798405,0.379267633350448,0.5722716176263423
dataset2801,5,0.3939866027912829,0.8420255634947876,0.7823364390135756
dataset2802,3,0.654055164265163,0.6996989976676415,0.4604532693903942
dataset2803,3,0.022987233986851173,0.0769622800746432,0.5486650513946678
dataset2804,1,1.5800681432979244,1.5800681432979244,0.0
dataset2805,2,0.7448221089536574,1.0230411401534587,0.751881873733521
dataset2806,4,0.17604853780846721,0.4417784807782523,0.3151496653209139
dataset2807,2,0.061250290186327376,0.08074664490157293,0.6073669056367195
dataset2808,1,0.1440779547479192,0.1440779547479192,0.0
dataset2809,5,0.6781051877959244,1.0213818163519186,0.688195511090305
dataset2810,5,0.2134095087716983,0.3803429354594979,0.345553905314571
dataset2811,1,0.7990811207986306,0.7990811207986306,0.0
dataset2812,5,0.061934201190714425,0.12385761671003605,0.688743046202049
dataset2813,2,0.38986882718616706,0.43285658804302773,0.9613456220275367
dataset2814,1,0.07814004787111226,0.07814004787111226,0.0
dataset2815,1,1.211016442553158,1.211016442553158,0.0
dataset2816,4,0.3049856091010372,0.7360194184995816,0.4291669563638601
dataset2817,4,0.13644639999625083,0.4667871560429878,0.35476942873538314
dataset2818,1,0.24437221305653176,0.24437221305653176,0.0
dataset2819,3,0.04598892200700112,0.046472545729745726,0.3628202896519715
dataset2820,2,0.022032462570641762,0.051077937267033094,0.8255888224562145
dataset2821,1,1.321716282247262,1.321716282247262,0.0
dataset2822,2,0.6882082025096161,0.7693670006462114,0.4432613406186251
dataset2823,2,0.19662567428398275,0.5146786990247155,0.4960331635732584
dataset2824,3,0.45847887351800837,0.5358086996938476,0.4241919123195222
dataset2825,5,0.5404821021943816,0.5705711169004744,0.8926634074782408
dataset2826,2,0.4974477347711787,1.303955218706924,0.5329747798483754
dataset2827,4,0.13407180838117014,0.33649911534791527,0.6661949243719678
dataset2828,3,0.7025729264887938,0.8137269188320946,0.6172127135629447
dataset2829,3,0.04444255622686022,0.0941312698982276,0.3430129699171747
dataset2830,4,0.5045143540913412,0.5638606067580868,0.6987581243927167
dataset2831,3,0.7951061436923609,0.9521259563636444,0.8471520495349133
dataset2832,4,0.6024795128646275,0.9280313032974773,0.5545193065422905
dataset2833,4,0.34703497840808484,0.6662403612459075,0.3758311041270322
dataset2834,5,0.4599597344260234,0.7480999226591605,0.5935434663312934
dataset2835,5,0.385563269751459,1.4527277267320902,0.7032111773475112
dataset2836,4,0.958638025566711,1.281002803551178,0.6436526552177635
dataset2837,2,0.34349804290140756,1.0415339474642635,0.27857369899437195
dataset2838,1,0.796624227408473,0.796624227408473,0.0
dataset2839,3,0.2939514221498171,0.3473357864450627,0.5754190505356652
dataset2840,2,0.25062435025938457,0.47302140439518053,0.39844905938900366
dataset2841,5,0.2403778003422993,0.9900982616744268,0.39651753836685977
dataset2842,2,0.4555461442368368,1.1920670010189482,0.5065441009597894
dataset2843,1,0.908183883706463,0.908183883706463,0.0
dataset2844,4,0.2531658816380489,0.6551652831039723,0.45995732894077035
dataset2845,1,1.016365692890287,1.016365692890287,0.0
dataset2846,4,0.4432631812735411,0.5666251378691893,0.39546356763967544
dataset2847,1,1.2484738815065604,1.2484738815065604,0.0
dataset2848,5,0.3006518370041379,0.4943547837298417,0.6698310038913765
dataset2849,2,0.4153331414873336,0.7976665038874443,0.4636316241437808
dataset2850,2,0.5694122679975393,1.1533905053095783,0.5710437986459184
dataset2851,3,0.10408341813268591,0.4495080488782114,0.572312940319552
dataset2852,1,1.0342406638203105,1.0342406638203105,0.0
dataset2853,2,0.47946886264574123,1.385093498581467,0.3841321855157126
dataset2854,2,0.42253441753550225,1.1419998764366621,0.47689832057561277
dataset2855,1,1.054714489434255,1.054714489434255,0.0
dataset2856,2,0.20948874691504774,0.9803671393133316,0.317965109686174
dataset2857,3,0.3523646935187491,0.6933374615368656,0.4225235752875324
dataset2858,3,0.24671972833551326,0.8274390028587313,0.5828164341096292
dataset2859,2,0.8069318647553257,0.9893088286414313,0.4916036670922985
dataset2860,3,0.8147096812825939,0.9485569025726686,0.6259651484048624
dataset2861,1,1.1707083739355748,1.1707083739355748,0.0
dataset2862,1,1.4710775324797671,1.4710775324797671,0.0
dataset2863,2,0.7445388860511436,0.8014190830127503,0.5542529118876571
dataset2864,4,0.5715914489982539,0.6672664465377132,0.37370387057812104
dataset2865,3,0.4227998075092134,0.5145978674936835,0.32881066242477647
dataset2866,5,0.09251056259341203,0.1953524229581141,0.3946057845101773
dataset2867,4,0.21160230310182082,1.165869003118548,0.48991064983603977
dataset2868,1,0.146914317290984,0.146914317290984,0.0
dataset2869,2,0.3706491170944432,0.46119977160408554,0.34819653269797696
dataset2870,4,0.750756866772921,1.2583349506457124,0.44228129972303093
dataset2871,1,0.6761213857316208,0.6761213857316208,0.0
dataset2872,5,0.11166178579247639,0.25956667764857094,0.5905230250447766
dataset2873,3,0.5692641114247761,0.6109703908254395,0.36432049772810865
dataset2874,5,0.007783821305809716,0.013006959974095001,0.4252877767155514
dataset2875,1,0.5208789905156893,0.5208789905156893,0.0
dataset2876,4,0.8620283829047086,1.6501001406862332,0.6945080007357666
dataset2877,5,0.25299270587286027,0.43722038943149816,0.3008467937112
dataset2878,4,0.19687836129617595,0.3309629692908853,0.4192693717975445
dataset2879,1,0.459567546059021,0.459567546059021,0.0
dataset2880,5,0.4036842161356005,0.8487601655584718,0.6448177548303058
dataset2881,2,0.5095879455923135,2.379005332316299,0.31409032681722465
dataset2882,5,0.07210457531537148,0.1385231543526148,0.33734737305262114
dataset2883,5,0.6936803743377059,1.2746638549273834,0.7042275528802244
dataset2884,4,0.3757025583156573,0.5213690020744343,0.3240037950181824
dataset2885,2,0.13040454715693514,0.1998595251665366,0.5043942836393881
dataset2886,4,0.6885742415650412,0.9716036965177665,0.7547263271700887
dataset2887,5,0.5035086123876015,0.5667858733662943,0.8362784102346412
dataset2888,2,0.7046320134218091,0.7315014680583456,0.3446274816432746
dataset2889,4,0.20194449506904377,0.3201781930819393,0.538697380449699
dataset2890,2,0.4028771367399111,0.461370428671215,0.35212945840668464
dataset2891,4,0.4612520708912324,0.7242653280009935,0.4293700635490905
dataset2892,5,0.5184629456556382,1.4468567520536701,0.6842614807122274
dataset2893,1,0.17624175012956397,0.17624175012956397,0.0
dataset2894,3,0.757573537771278,1.0971300100938577,0.8928192869086411
dataset2895,5,0.5032590319460377,1.1286375216761177,0.6789643099551658
dataset2896,5,0.3540135500281202,1.0538905705600794,0.3832605478661491
dataset2897,3,0.5061526374399286,0.5667892754053773,0.509539132501429
dataset2898,2,1.3067228688686465,1.4186898132902055,0.617159415153637
dataset2899,4,0.40237896745206925,0.9351966046881964,0.6836037444816215
dataset2900,3,0.09500191812971136,0.22192975946319787,0.6186201449304098
dataset2901,1,1.3308977262853245,1.3308977262853245,0.0
dataset2902,1,3.8344047012320126,3.8344047012320126,0.0
dataset2903,2,0.5963266231761623,0.8845986121135772,0.6285893081286937
dataset2904,5,0.7269352858913678,1.0104396508496916,0.6527893216027078
dataset2905,3,0.4037211015114967,0.7876115460846611,0.5147128648978853
dataset2906,5,0.16352673597563328,0.589419641003328,0.456439288747802
dataset2907,5,0.013722824072436737,0.030720180649631196,0.5689956497009347
dataset2908,1,2.470131351898908,2.470131351898908,0.0
dataset2909,5,0.46899757141856785,1.1590303793380765,0.5608595603963971
dataset2910,4,0.14829414950854666,0.1817241021554169,0.7147098816430618
dataset2911,4,0.42875952769460224,0.9782926043988334,0.5461316064786543
dataset2912,2,0.4393190355169911,0.446361832139938,0.9313046155816771
dataset2913,4,0.753262743941819,0.8193534784751352,0.7298007747081862
dataset2914,2,0.26284754076580186,0.9357335978080745,0.3854191943576431
dataset2915,2,0.7357648186056505,0.94613822422779,0.40329176222268925
dataset2916,3,0.3525174887520902,1.412112340050191,0.4762976324881596
dataset2917,3,0.30784647690626277,0.9598883149777072,0.5391526303844966
dataset2918,2,0.1394628477202005,0.14275279263823837,0.4602656305936932
dataset2919,2,0.6154709590585609,0.9170882843246371,0.4896202034780845
dataset2920,5,0.1685195899577861,0.23290588886481006,0.3295953807990637
dataset2921,5,0.18178883533439547,0.3510685644415413,0.6366312161968266
dataset2922,3,0.4823997012525633,0.7012027356120084,0.4228001402702568
dataset2923,3,0.4793021779535169,0.6434418833581924,0.43609425574938826
dataset2924,4,0.46044717256091056,1.7218857578566187,0.4857410722862914
dataset2925,4,0.250625552869229,0.7801411669630928,0.6047757050886049
dataset2926,2,0.23059397061794928,0.49392993302591837,0.4114299481173818
dataset2927,1,0.9413746436711311,0.9413746436711311,0.0
dataset2928,4,0.41379314233889314,1.3245382519653248,0.5951514907924463
dataset2929,5,0.4766752213746705,0.9150857239689845,0.5951058083373113
dataset2930,5,0.13226762469131984,0.18531817857473198,0.4775280518496773
dataset2931,4,0.24180350196481912,1.2542821865117109,0.493938308907274
dataset2932,1,0.7073539502799783,0.7073539502799783,0.0
dataset2933,1,1.0904776160997367,1.0904776160997367,0.0
dataset2934,1,1.0724884859143762,1.0724884859143762,0.0
dataset2935,4,0.4298920017739974,0.8230805991962866,0.586075873939591
dataset2936,4,0.6727718918743087,1.025297334184446,0.6708781251009199
dataset2937,1,0.5279636855458222,0.5279636855458222,0.0
dataset2938,1,0.803337211070035,0.803337211070035,0.0
dataset2939,1,0.08864567319363853,0.08864567319363853,0.0
dataset2940,3,0.4345097029116624,0.8629514697110828,0.5525018248091608
dataset2941,2,0.018776921499654493,0.02133541863697653,0.8992231818348364
dataset2942,3,0.10645466565842596,0.18534264689373167,0.5177704767346478
dataset2943,1,0.2552666718659009,0.2552666718659009,0.0
dataset2944,4,0.6209275291993462,0.9431154288580101,0.7359224682726971
dataset2945,1,1.116562689646957,1.116562689646957,0.0
dataset2946,2,0.8990268771605081,1.2609919402084033,0.7384519045475195
dataset2947,2,0.3392876922700226,0.7497384356354184,0.30120829999130355
dataset2948,2,0.5762795578139309,0.7705662359644783,0.3165474630098715
dataset2949,5,0.09530106773284157,0.21871123527119365,0.35993669663335964
dataset2950,1,0.37460709696493183,0.37460709696493183,0.0
dataset2951,2,0.21826979310566297,0.5089221491647773,0.3462593606838632
dataset2952,4,0.3563288495106832,0.9196913915335532,0.5775007815690634
dataset2953,1,0.9665514527993201,0.9665514527993201,0.0
dataset2954,2,0.13054136279255543,0.23326492013534778,0.676609347518045
dataset2955,1,1.1566624203014761,1.1566624203014761,0.0
dataset2956,2,1.3388207245323496,1.8836842773639848,0.509961577668767
dataset2957,5,0.5573522109410708,1.4447327922102213,0.6293122768711896
dataset2958,5,0.33410568109340105,1.3754631191161173,0.45380415803405666
dataset2959,1,1.0755064268569214,1.0755064268569214,0.0
dataset2960,2,0.7588650505409945,0.8052207901768131,0.38353431408643396
dataset2961,3,0.6549369332354322,0.6561153760094716,0.5077892410861317
dataset2962,4,1.1163927800281266,1.1972484627200601,0.8196397251912834
dataset2963,1,0.9280951884047621,0.9280951884047621,0.0
dataset2964,5,0.250292825366196,1.018502073348212,0.6137571328565544
dataset2965,5,0.35350090043573623,0.7051098110443847,0.5004997241969966
dataset2966,5,0.19310345156020092,0.3179883255929565,0.7456822493552963
dataset2967,2,0.5975998267899602,0.9139920597200499,0.5798197232229365
dataset2968,2,0.9836845388749146,0.9926262726996125,0.973352962721409
dataset2969,1,1.0210241749284934,1.0210241749284934,0.0
dataset2970,3,0.1377012900956334,0.2057880490527911,0.698702013694915
dataset2971,3,0.2996265225715095,0.9825326923622406,0.5158992968243358
dataset2972,4,0.34726541850987674,0.3528775009235852,0.3721626154834056
dataset2973,5,0.04323166403620859,0.12210387330154276,0.618038348234113
dataset2974,5,0.21279185360916866,0.37214453089025545,0.6250807535731542
dataset2975,2,0.1955195586415278,0.30486769805882075,0.6436663093100103
dataset2976,2,0.4346618173330055,0.8801897417431797,0.5297215224817033
dataset2977,5,0.12023856104830632,0.15958116674318756,0.5508464201848988
dataset2978,3,0.35649434665404134,0.9255770806951517,0.4423755647269106
dataset2979,5,0.08614134491207283,0.27039768541354375,0.4907668073013337
dataset2980,2,0.7411333874619629,0.9571178127931266,0.3012992162800303
dataset2981,5,0.6709550400171995,0.9111839549099892,0.6824989167938356
dataset2982,1,0.3867326894066717,0.3867326894066717,0.0
dataset2983,1,1.0142927702796107,1.0142927702796107,0.0
dataset2984,4,0.5608422394099265,0.8642691380918353,0.6870451586134383
dataset2985,5,0.42102363395262865,0.8572230704229707,0.6985894054609356
dataset2986,2,0.5575616133044747,0.6042546997207563,0.32345096224340614
dataset2987,2,0.8904033929879843,1.0095486840337917,0.8287376962575472
dataset2988,4,0.26370257465747626,1.2068748968988525,0.5335563074318455
dataset2989,1,0.38207854782853645,0.38207854782853645,0.0
dataset2990,4,0.45384215605876194,0.5386343632817042,0.3783180728446193
dataset2991,2,0.33683170797071355,1.0544854287599648,0.3295917442368268
dataset2992,3,0.48967365574054256,0.9470670293453368,0.7314244219193503
dataset2993,2,0.17532047095365452,0.2619851071111335,0.7123471250043765
dataset2994,4,0.39245377707049434,0.7154893051071891,0.4562715396457619
dataset2995,1,0.4661111810458897,0.4661111810458897,0.0
dataset2996,1,0.7524338053040021,0.7524338053040021,0.0
dataset2997,5,0.7927460963410309,1.3595539482777976,0.6272792393792883
dataset2998,5,0.323300402283229,0.6260246745538719,0.5203929982787077
dataset2999,4,0.3443156721788468,0.8571380491393279,0.5363360034236763
dataset3000,1,0.2461562570072255,0.2461562570072255,0.0
dataset3001,1,0.0768111156674244,0.0768111156674244,0.0
dataset3002,5,0.4493151107281082,0.9307127909434156,0.5038439685217513
dataset3003,5,0.04929459980903663,0.1110117049996623,0.3238578060247956
dataset3004,3,0.38688062046985394,0.49866259641467603,0.3813564625023282
dataset3005,1,1.2323587229822737,1.2323587229822737,0.0
dataset3006,1,0.04378047012592001,0.04378047012592001,0.0
dataset3007,3,0.11460540468893983,0.5413298412127142,0.3529947042479471
dataset3008,4,0.10247935445463452,0.15365929566373293,0.6306551464560259
dataset3009,2,1.2585767711501976,2.071122783006472,0.4212272766616353
dataset3010,4,0.1829286652506515,0.47160693351345684,0.40369560734796234
dataset3011,4,0.2439744016452527,0.5138284582524184,0.5935381029933219
dataset3012,5,0.42431669095133134,0.66696411097204,0.6395328206468386
dataset3013,5,0.130523263098864,0.3372507121968544,0.6191040920487668
dataset3014,3,0.2032810159528086,0.6038093601317155,0.5409845762109952
dataset3015,2,0.20750372562711797,0.31467343102000744,0.32456124112070905
dataset3016,2,0.4048916249828251,0.9404766461136996,0.5420307985621614
dataset3017,3,0.12446469894973419,0.1958988248841593,0.7378594850355479
dataset3018,5,0.539608304233932,0.8742132182797752,0.6946559958104657
dataset3019,4,0.4203693096930729,0.926326373019499,0.307051669881861
dataset3020,3,0.23333416328955203,0.3510062885917853,0.6483694206171559
dataset3021,4,0.005008037456176813,0.01613955538557499,0.5476087328483789
dataset3022,5,0.08734068820395112,0.1195966428177291,0.7231538481679659
dataset3023,5,0.49599259831149706,0.7261895822020178,0.3676802365019873
dataset3024,3,0.37904695925268944,0.5596161328794292,0.3839848775838279
dataset3025,1,1.1731021730571192,1.1731021730571192,0.0
dataset3026,4,0.5378804677448982,1.0695973236359269,0.7526586891898637
dataset3027,4,0.4592225546061054,1.3998249314114208,0.443060332312222
dataset3028,1,1.1902642624451678,1.1902642624451678,0.0
dataset3029,1,0.08031805670794996,0.08031805670794996,0.0
dataset3030,1,0.0414514962799995,0.0414514962799995,0.0
dataset3031,3,0.5473939334263243,0.5783090946941204,0.6014621934638842
dataset3032,4,0.11745264667216287,0.2824639878210656,0.6900003132528445
dataset3033,3,0.6250812170202803,1.0762313656481435,0.7030496939929797
dataset3034,2,0.5864881001196192,1.1689813803332347,0.5787829604838621
dataset3035,1,1.258750554274214,1.258750554274214,0.0
dataset3036,2,0.8406627889883912,1.0908850755913961,0.7669525006527949
dataset3037,5,0.886728705926581,1.1157542304212513,0.5123870459822928
dataset3038,4,0.34783572686294084,0.8667214696413519,0.5312844887011968
dataset3039,1,0.03152046895533813,0.03152046895533813,0.0
dataset3040,3,0.12089402181013514,0.28989776731693256,0.7268829414079235
dataset3041,2,0.8469614147114627,0.9913486592444256,0.6678363383765922
dataset3042,4,0.2731106331745869,0.3485973019740885,0.38201508245850935
dataset3043,4,0.4629192310076577,0.7444847139772979,0.5125504365882887
dataset3044,3,0.27153885396918387,0.39551401035976297,0.32562975155225576
dataset3045,4,0.19366172417623354,0.2070659282857339,0.9109754074299351
dataset3046,1,0.6901012038995367,0.6901012038995367,0.0
dataset3047,2,0.3078972601348391,0.36723602593050436,0.4375710983099012
dataset3048,2,0.6975429866900574,0.785864483931687,0.8253675928136718
dataset3049,4,0.36258515132570635,1.2121699018583754,0.4869828804014214
dataset3050,4,0.23966102332406333,0.4348434418672985,0.7715561505982892
dataset3051,1,1.1815839746154106,1.1815839746154106,0.0
dataset3052,2,0.614278850489185,0.7913202341722299,0.593554103959168
dataset3053,4,0.40202791101849006,0.8679707753534054,0.49990482813900244
dataset3054,5,0.0844632170879921,0.11213787552310982,0.3957618206435431
dataset3055,2,0.27940533102645193,0.7226441236450505,0.34175927328389455
dataset3056,1,0.942118045982324,0.942118045982324,0.0
dataset3057,3,0.05856923844739349,0.14341128098382788,0.7354979662606015
dataset3058,3,0.10462363405546111,0.11106188269340007,0.6876873290170827
dataset3059,3,0.9589654241983482,0.9980693682921081,0.6619247381386698
dataset3060,5,0.2720044549272223,0.6394429736082239,0.39862053793975327
dataset3061,4,0.06355310523742111,0.10610944911496654,0.649673073122404
dataset3062,5,0.3829464335695878,0.8425112536371773,0.49707278332369953
dataset3063,4,0.23280652898488569,0.49694735211001695,0.4923620422431032
dataset3064,5,0.3955296156971882,0.5715779042572381,0.44080241132787534
dataset3065,2,0.44330895914175716,0.8817641871839914,0.45621212741496847
dataset3066,4,0.2557010573837844,0.522288581839353,0.5235913341323851
dataset3067,4,0.14562394976522258,0.1668576304267867,0.5375250311828955
dataset3068,4,0.6389719054218282,1.0479954061023093,0.7281545835877702
dataset3069,3,0.22422053825547472,0.2714521140170844,0.6691778244267406
dataset3070,3,0.3555865031133946,0.6784192918695268,0.6993610618143737
dataset3071,1,0.9443852643678504,0.9443852643678504,0.0
dataset3072,3,0.03267646172281129,0.09462385326257924,0.5292674505507661
dataset3073,5,0.2890174143574732,0.4789580683167705,0.3477902503314832
dataset3074,1,0.5084795331892965,0.5084795331892965,0.0
dataset3075,1,1.0344032649718886,1.0344032649718886,0.0
dataset3076,1,0.41491343731937197,0.41491343731937197,0.0
dataset3077,1,0.42561234623888733,0.42561234623888733,0.0
dataset3078,1,0.6366971617695325,0.6366971617695325,0.0
dataset3079,5,0.34969469538492504,0.7271853352515658,0.6996977989694383
dataset3080,5,0.5206280262862613,1.6807917583186418,0.532040878807529
dataset3081,3,0.27070898198474175,0.29875041583875017,0.6228090514763037
dataset3082,2,0.15769655013699074,0.7571772902646878,0.3095387060519169
dataset3083,3,0.1843029249057438,0.9819570942651775,0.44902048406852746
dataset3084,5,0.32930261778650516,0.9712583448848905,0.337423087722447
dataset3085,2,0.07437983102664421,0.1062439996760659,0.3992966709251568
